epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
10,37,0.005024235229939222,0.00905233807861805,0.9997141361236572,3498.0,3498.0,38.0,0.04139777272939682,0.05865262821316719,1.0,184.0,184.0,38.0,0.10425186157226562,0.12865109741687775,0.9642857909202576,56.0,56.0,30.0,0.016725527122616768,0.008608083240687847,0.9990538954734802,1057.0,1057.0,38.0,0.010556556284427643,0.010158279910683632,0.9991657733917236,8425.9404296875,0.42129702148437503
11,37,0.0026843873783946037,0.0025749094784259796,1.0,3498.0,3498.0,38.0,0.02056405134499073,0.02220434881746769,1.0,184.0,184.0,38.0,0.09288400411605835,0.0740719810128212,0.9642857313156128,56.0,56.0,28.0,0.017667537555098534,0.013394922018051147,0.9971617460250854,1057.0,1057.0,38.0,0.0076715415343642235,0.007726769894361496,0.9989572167396545,8425.337890625,0.42126689453125005
12,37,0.003166851121932268,0.0039170850068330765,1.0,3498.0,3498.0,38.0,0.03893308341503143,0.054704032838344574,0.9945651888847351,184.0,184.0,38.0,0.06340043991804123,0.08617903292179108,0.9821428060531616,56.0,56.0,29.0,0.00906691886484623,0.006400125101208687,0.999053955078125,1057.0,1057.0,38.0,0.006980978883802891,0.006543376483023167,0.9993743300437927,8424.7265625,0.421236328125
13,37,0.0021447211038321257,0.002465177560225129,1.0,3498.0,3498.0,38.0,0.016781557351350784,0.022210756316781044,1.0,184.0,184.0,38.0,0.08199212700128555,0.07085946947336197,0.9821429252624512,56.0,56.0,26.0,0.011541479267179966,0.006584030110388994,1.0,1057.0,1057.0,38.0,0.005724548362195492,0.005710311233997345,0.9997913837432861,8424.1181640625,0.42120590820312503
14,37,0.002415991388261318,0.002585852984338999,1.0,3498.0,3498.0,38.0,0.013232084922492504,0.014476042240858078,1.0,184.0,184.0,38.0,0.053183335810899734,0.04052038863301277,0.9821429252624512,56.0,56.0,28.0,0.008054958656430244,0.005460603628307581,0.9990538954734802,1057.0,1057.0,38.0,0.0046834214590489864,0.004666986409574747,0.9995828866958618,8423.501953125,0.42117509765625
15,37,0.002321877283975482,0.0019713337533175945,1.0,3498.0,3498.0,38.0,0.015332969836890697,0.012454356998205185,1.0,184.0,184.0,38.0,0.0506131574511528,0.03801397234201431,0.9821429252624512,56.0,56.0,32.0,0.007832108996808529,0.005934889893978834,1.0,1057.0,1057.0,38.0,0.004577325657010078,0.004599805921316147,0.9997913837432861,8422.88671875,0.4211443359375
16,37,0.001687049400061369,0.0013969126157462597,1.0,3498.0,3498.0,38.0,0.011246135458350182,0.01235214527696371,1.0,184.0,184.0,38.0,0.03675754368305206,0.025836145505309105,1.0,56.0,56.0,31.0,0.005954264663159847,0.006111339200288057,1.0,1057.0,1057.0,38.0,0.0034365151077508926,0.003404101822525263,1.0,8422.263671875,0.42111318359375
17,37,0.0017169759375974536,0.0018434119410812855,1.0,3498.0,3498.0,38.0,0.014377492479979992,0.022407375276088715,1.0,184.0,184.0,38.0,0.033415667712688446,0.0269119031727314,1.0,56.0,56.0,32.0,0.00608814787119627,0.004543676506727934,1.0,1057.0,1057.0,38.0,0.003564492566511035,0.0035365778021514416,1.0,8421.6435546875,0.421082177734375
18,37,0.0014256617287173867,0.0015268530696630478,1.0,3498.0,3498.0,38.0,0.009840195998549461,0.007856080308556557,1.0,184.0,184.0,38.0,0.03409319370985031,0.0297138299793005,1.0,56.0,56.0,30.0,0.005143066868185997,0.003892620326951146,1.0,1057.0,1057.0,38.0,0.0029277519788593054,0.002949531190097332,1.0,8421.025390625,0.42105126953125
19,37,0.001696671824902296,0.0015428317710757256,1.0,3498.0,3498.0,38.0,0.009567254222929478,0.00842578336596489,1.0,184.0,184.0,38.0,0.022120105102658272,0.0168511550873518,1.0,56.0,56.0,32.0,0.004864341113716364,0.004475379828363657,1.0,1057.0,1057.0,38.0,0.0029298828449100256,0.002935488475486636,1.0,8420.3994140625,0.421019970703125
20,37,0.0012749090092256665,0.0021954644471406937,1.0,3498.0,3498.0,38.0,0.007429852616041899,0.011621527373790741,1.0,184.0,184.0,37.0,0.033659327775239944,0.06779289245605469,1.0,56.0,56.0,27.0,0.004080594051629305,0.0033830362372100353,1.0,1057.0,1057.0,38.0,0.0026454238686710596,0.0025077862665057182,1.0,8419.77734375,0.4209888671875
21,37,0.0011179815046489239,0.0008542689029127359,1.0,3498.0,3498.0,38.0,0.0050378525629639626,0.004055276047438383,1.0,184.0,184.0,38.0,0.033333670347929,0.04891626536846161,1.0,56.0,56.0,31.0,0.004023135174065828,0.005132423248142004,1.0,1057.0,1057.0,38.0,0.002456061076372862,0.0022850476671010256,1.0,8419.150390625,0.42095751953125005
22,37,0.0013671303167939186,0.0017600590363144875,1.0,3498.0,3498.0,38.0,0.008078094571828842,0.01056963112205267,1.0,184.0,184.0,38.0,0.023148424923419952,0.013228406198322773,1.0,56.0,56.0,29.0,0.004551005084067583,0.001975867198780179,1.0,1057.0,1057.0,38.0,0.002630757400766015,0.002580879023298621,1.0,8418.5263671875,0.420926318359375
23,37,0.0009947974467650056,0.0009574589785188437,1.0,3498.0,3498.0,38.0,0.00502771558240056,0.005479102022945881,1.0,184.0,184.0,38.0,0.021963417530059814,0.021197395399212837,1.0,56.0,56.0,32.0,0.0029615729581564665,0.00202733906917274,1.0,1057.0,1057.0,38.0,0.0018179420148953795,0.001827994710765779,1.0,8417.900390625,0.42089501953125
24,37,0.0009683689568191767,0.0008202940225601196,1.0,3498.0,3498.0,38.0,0.0062074121087789536,0.004716548137366772,1.0,184.0,184.0,38.0,0.02052169293165207,0.02296687476336956,1.0,56.0,56.0,31.0,0.0033057681284844875,0.002898756880313158,1.0,1057.0,1057.0,38.0,0.0018973383121192455,0.001913019921630621,1.0,8417.2744140625,0.420863720703125
