epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
38,37,0.0004237136454321444,0.00040535468724556267,1.0,3498.0,3498.0,38.0,0.0025041301269084215,0.0019988943822681904,1.0,184.0,184.0,37.0,0.008921779692173004,0.011233437806367874,1.0,56.0,56.0,27.0,0.0013664523139595985,0.0015293171163648367,1.0,1057.0,1057.0,38.0,0.0008072058553807437,0.0008106089662760496,1.0,8408.44921875,0.4204224609375
39,37,0.0004554922925308347,0.0005179030122235417,1.0,3498.0,3498.0,38.0,0.002150753978639841,0.004366335459053516,1.0,184.0,184.0,38.0,0.008378250524401665,0.008999024517834187,1.0,56.0,56.0,29.0,0.0012909454526379704,0.0008876388892531395,1.0,1057.0,1057.0,38.0,0.0008145846659317613,0.0007972392486408353,1.0,8407.8154296875,0.42039077148437504
40,37,0.0005110400379635394,0.0005248320521786809,1.0,3498.0,3498.0,38.0,0.002582155866548419,0.0020095291547477245,1.0,184.0,184.0,38.0,0.008184400387108326,0.005399853922426701,1.0,56.0,56.0,28.0,0.0012598627945408225,0.0009481026791036129,1.0,1057.0,1057.0,38.0,0.0008389222202822566,0.0008452004403807223,1.0,8407.185546875,0.42035927734375
41,37,0.000399476703023538,0.00043748843017965555,1.0,3498.0,3498.0,38.0,0.0023518414236605167,0.0025036330334842205,1.0,184.0,184.0,37.0,0.008581327274441719,0.008351768366992474,1.0,56.0,56.0,30.0,0.0011433778563514352,0.00107966223731637,1.0,1057.0,1057.0,38.0,0.0007365711499005556,0.0007339338771998882,1.0,8406.5517578125,0.420327587890625
42,37,0.0003823484294116497,0.00040610050200484693,1.0,3498.0,3498.0,38.0,0.0017927481094375253,0.0018343414412811399,1.0,184.0,184.0,38.0,0.008359313942492008,0.00660259835422039,1.0,56.0,56.0,30.0,0.001061611925251782,0.0008340197964571416,1.0,1057.0,1057.0,38.0,0.0006826020544394851,0.00067936722189188,1.0,8405.9189453125,0.420295947265625
43,37,0.00038473677705042064,0.0004109041765332222,1.0,3498.0,3498.0,38.0,0.0020265597850084305,0.00293627567589283,1.0,184.0,184.0,37.0,0.0065809884108603,0.009279587306082249,1.0,56.0,56.0,32.0,0.0010853296844288707,0.0007797311991453171,1.0,1057.0,1057.0,38.0,0.000679252203553915,0.0006745411665178835,1.0,8405.2841796875,0.420264208984375
44,37,0.0004008864052593708,0.0004940005601383746,1.0,3498.0,3498.0,38.0,0.0016662183916196227,0.003410929813981056,1.0,184.0,184.0,38.0,0.00532047264277935,0.006271485239267349,1.0,56.0,56.0,29.0,0.0011200638255104423,0.0007883473881520331,1.0,1057.0,1057.0,38.0,0.0006840350106358528,0.0006654303870163858,1.0,8404.6494140625,0.420232470703125
45,37,0.0003671738086268306,0.0003325065190438181,1.0,3498.0,3498.0,38.0,0.0019134711474180222,0.0015941282035782933,1.0,184.0,184.0,38.0,0.006643122527748346,0.007564895786345005,1.0,56.0,56.0,29.0,0.0011561675928533077,0.0012944474583491683,1.0,1057.0,1057.0,38.0,0.000680531607940793,0.000673730275593698,1.0,8404.0205078125,0.42020102539062504
46,37,0.00033561151940375566,0.0002898615784943104,1.0,3498.0,3498.0,38.0,0.0019864339847117662,0.0013760185102000833,1.0,184.0,184.0,38.0,0.0062097711488604546,0.005988838151097298,1.0,56.0,56.0,27.0,0.0010389494709670544,0.00107983173802495,1.0,1057.0,1057.0,38.0,0.0006188355037011206,0.0006226047407835722,1.0,8403.38671875,0.4201693359375
47,37,0.000315956975100562,0.0002625594206620008,1.0,3498.0,3498.0,38.0,0.0012658984633162618,0.0011744353687390685,1.0,184.0,184.0,38.0,0.006757349707186222,0.00410359725356102,1.0,56.0,56.0,27.0,0.0008265537908300757,0.0007690836791880429,1.0,1057.0,1057.0,38.0,0.0005395126063376665,0.0005401922389864922,1.0,8402.75390625,0.4201376953125
48,37,0.00037194593460299075,0.00039527457556687295,1.0,3498.0,3498.0,38.0,0.002122141420841217,0.0021628099493682384,1.0,184.0,184.0,37.0,0.01162346638739109,0.007573139853775501,1.0,56.0,56.0,31.0,0.0016127252019941807,0.0010309090139344335,1.0,1057.0,1057.0,38.0,0.0008417819626629353,0.000844026159029454,1.0,8402.12109375,0.4201060546875
49,37,0.000330237700836733,0.00033076992258429527,1.0,3498.0,3498.0,38.0,0.001765271881595254,0.0016862208722159266,1.0,184.0,184.0,37.0,0.005203171167522669,0.005472542252391577,1.0,56.0,56.0,27.0,0.0009913790272548795,0.0006063369219191372,1.0,1057.0,1057.0,38.0,0.00058448949130252,0.0005879555246792734,1.0,8401.486328125,0.42007431640625004
50,37,0.00037792709190398455,0.0003598420589696616,1.0,3498.0,3498.0,38.0,0.0025719194673001766,0.0026725763455033302,1.0,184.0,184.0,38.0,0.0047151315957307816,0.0040087527595460415,1.0,56.0,56.0,26.0,0.0008256621658802032,0.0006068831426091492,1.0,1057.0,1057.0,38.0,0.000613957759924233,0.0006114690913818777,1.0,8400.8544921875,0.42004272460937503
51,37,0.0003440733125898987,0.0002752462460193783,1.0,3498.0,3498.0,38.0,0.0016842162003740668,0.0013411984546110034,1.0,184.0,184.0,38.0,0.007466055918484926,0.006798668764531612,1.0,56.0,56.0,29.0,0.001234104624018073,0.0018051578663289547,1.0,1057.0,1057.0,38.0,0.0007298974087461829,0.0006748721934854984,1.0,8400.22265625,0.4200111328125
52,37,0.0003216580080334097,0.0004167797160334885,1.0,3498.0,3498.0,38.0,0.0015982978511601686,0.0020835213363170624,1.0,184.0,184.0,38.0,0.005080319009721279,0.004675168078392744,1.0,56.0,56.0,28.0,0.0008806528057903051,0.0007385698845610023,1.0,1057.0,1057.0,38.0,0.0005592505913227797,0.0005494461511261761,1.0,8399.587890625,0.41997939453125
53,37,0.0003111515543423593,0.0002784691168926656,1.0,3498.0,3498.0,38.0,0.001661672373302281,0.001668007462285459,1.0,184.0,184.0,37.0,0.004431112203747034,0.00711264181882143,1.0,56.0,56.0,32.0,0.00087170978076756,0.0008827379206195474,1.0,1057.0,1057.0,38.0,0.0005523660220205784,0.0005346601828932762,1.0,8398.955078125,0.41994775390625
54,37,0.0002971641952171922,0.00033617595909163356,1.0,3498.0,3498.0,38.0,0.001531153917312622,0.002100179437547922,1.0,184.0,184.0,38.0,0.004245723132044077,0.005568554159253836,1.0,56.0,56.0,30.0,0.0009507136419415474,0.000824642600491643,1.0,1057.0,1057.0,38.0,0.0005335554596967995,0.0005346981342881918,1.0,8398.3193359375,0.41991596679687504
55,37,0.0004863225622102618,0.0008348789415322244,1.0,3498.0,3498.0,38.0,0.002137676812708378,0.002979160286486149,1.0,184.0,184.0,38.0,0.005377761088311672,0.004458565730601549,1.0,56.0,56.0,31.0,0.001376864966005087,0.0006801830604672432,1.0,1057.0,1057.0,38.0,0.0007996390340849757,0.0008031261386349797,1.0,8397.6884765625,0.419884423828125
56,37,0.00025269799516536295,0.00029888475546613336,1.0,3498.0,3498.0,38.0,0.0012440127320587635,0.0012685017427429557,1.0,184.0,184.0,37.0,0.003385018091648817,0.0031613504979759455,1.0,56.0,56.0,30.0,0.0006258593057282269,0.0006098576704971492,1.0,1057.0,1057.0,38.0,0.0004132238682359457,0.0004095787589903921,1.0,8397.0537109375,0.419852685546875
57,37,0.00025740734417922795,0.00022640044335275888,1.0,3498.0,3498.0,38.0,0.0012975063873454928,0.0009721690439619124,1.0,184.0,184.0,38.0,0.005813387222588062,0.00422107195481658,1.0,56.0,56.0,26.0,0.0007658446556888521,0.0008434334886260331,1.0,1057.0,1057.0,38.0,0.000470872619189322,0.00047428562538698316,1.0,8396.419921875,0.41982099609375
58,37,0.0002760807692538947,0.00023877549392636865,1.0,3498.0,3498.0,38.0,0.0018198067555204034,0.0014240358723327518,1.0,184.0,184.0,36.0,0.0051589664071798325,0.0059951297007501125,1.0,56.0,56.0,29.0,0.000688787316903472,0.0006918438011780381,1.0,1057.0,1057.0,38.0,0.0004795657587237656,0.00048332122969441116,1.0,8395.787109375,0.41978935546875
59,37,0.0002686491934582591,0.0003211243310943246,1.0,3498.0,3498.0,38.0,0.001205905107781291,0.00134017295204103,1.0,184.0,184.0,38.0,0.004682037513703108,0.0037986570969223976,1.0,56.0,56.0,26.0,0.000758437265176326,0.000680411874782294,1.0,1057.0,1057.0,38.0,0.00046186253894120455,0.0004641258856281638,1.0,8395.1513671875,0.419757568359375
60,37,0.00022414921841118485,0.000220315414480865,1.0,3498.0,3498.0,38.0,0.0013204165734350681,0.0013100411742925644,1.0,184.0,184.0,38.0,0.004299146588891745,0.0036950756330043077,1.0,56.0,56.0,30.0,0.0005610493826679885,0.00045308424159884453,1.0,1057.0,1057.0,38.0,0.00039140006992965937,0.00038807341479696333,1.0,8394.5185546875,0.419725927734375
