epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_group_grad_norm:0,avg_group_grad_norm_uniform:0,avg_group_loss_each_uniform:0,avg_group_feat_norm:0,avg_group_largest_confidence:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_group_grad_norm:1,avg_group_grad_norm_uniform:1,avg_group_loss_each_uniform:1,avg_group_feat_norm:1,avg_group_largest_confidence:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_group_grad_norm:2,avg_group_grad_norm_uniform:2,avg_group_loss_each_uniform:2,avg_group_feat_norm:2,avg_group_largest_confidence:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_group_grad_norm:3,avg_group_grad_norm_uniform:3,avg_group_loss_each_uniform:3,avg_group_feat_norm:3,avg_group_largest_confidence:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,avg_grad_norm,avg_grad_norm_uniform,avg_loss_each_uniform,avg_feat_norm,avg_largest_confidence
30,37,0.0012828101171180606,0.0008793396991677582,1.0,2257.0,2257.0,38.0,0.0,0.0,0.0,0.0,0.9987659454345703,0.007461098488420248,0.006611580029129982,1.0,123.0,123.0,38.0,0.0,0.0,0.0,0.0,0.9927048683166504,0.00501396507024765,0.004724625963717699,1.0,120.0,120.0,36.0,0.0,0.0,0.0,0.0,0.9950302839279175,0.0011382685042917728,0.0011029221350327134,1.0,2295.0,2295.0,38.0,0.0,0.0,0.0,0.0,0.9988665580749512,0.0014686750946566463,0.0014654889237135649,1.0,8413.583984375,0.42067919921875,0.0,0.0,0.0,0.0,0.9985650777816772
31,37,0.0006544740754179657,0.0005715995212085545,1.0,2263.0,2263.0,38.0,0.0,0.0,0.0,0.0,0.9993491768836975,0.006187126040458679,0.00663454644382,1.0,118.0,118.0,37.0,0.0,0.0,0.0,0.0,0.99392169713974,0.0044702147133648396,0.004196266643702984,1.0,119.0,119.0,37.0,0.0,0.0,0.0,0.0,0.9955637454986572,0.0011917618103325367,0.0010243516881018877,1.0,2295.0,2295.0,38.0,0.0,0.0,0.0,0.0,0.9988141059875488,0.0011495784856379032,0.0011424827389419079,1.0,8412.9541015625,0.42064770507812504,0.0,0.0,0.0,0.0,0.9988656044006348
32,37,0.0012205310631543398,0.0011173521634191275,1.0,2298.0,2298.0,38.0,0.0,0.0,0.0,0.0,0.998799204826355,0.01298025157302618,0.014523005113005638,1.0,109.0,109.0,36.0,0.0,0.0,0.0,0.0,0.9876105189323425,0.003981555812060833,0.0028024977073073387,1.0,117.0,117.0,37.0,0.0,0.0,0.0,0.0,0.9960594177246094,0.001575340749695897,0.0009323086123913527,1.0,2271.0,2271.0,38.0,0.0,0.0,0.0,0.0,0.9984450340270996,0.0017082496779039502,0.0017232677200809121,1.0,8412.326171875,0.42061630859375004,0.0,0.0,0.0,0.0,0.9983102083206177
33,37,0.0004731376247946173,0.0004123114631511271,1.0,2218.0,2218.0,38.0,0.0,0.0,0.0,0.0,0.9995282888412476,0.0037307869642972946,0.002869870513677597,1.0,113.0,113.0,37.0,0.0,0.0,0.0,0.0,0.9962992072105408,0.003372998908162117,0.004112181253731251,1.0,128.0,128.0,38.0,0.0,0.0,0.0,0.0,0.9966422915458679,0.001030266867019236,0.000995185342617333,1.0,2336.0,2336.0,38.0,0.0,0.0,0.0,0.0,0.9989736080169678,0.000896005891263485,0.0008987372857518494,1.0,8411.6953125,0.420584765625,0.0,0.0,0.0,0.0,0.9991049766540527
34,37,0.0012163283536210656,0.0011512471828609705,1.0,2306.0,2306.0,38.0,0.0,0.0,0.0,0.0,0.998801052570343,0.009030662477016449,0.0073458291590213776,1.0,122.0,122.0,37.0,0.0,0.0,0.0,0.0,0.9911772012710571,0.003286881372332573,0.002619856270030141,1.0,124.0,124.0,35.0,0.0,0.0,0.0,0.0,0.996732234954834,0.0008104444132186472,0.000751793326344341,1.0,2243.0,2243.0,38.0,0.0,0.0,0.0,0.0,0.999192476272583,0.0012684346875175834,0.0012788309250026941,1.0,8411.0625,0.420553125,0.0,0.0,0.0,0.0,0.9987367391586304
35,37,0.0007379876333288848,0.0005907029844820499,1.0,2261.0,2261.0,38.0,0.0,0.0,0.0,0.0,0.9992684721946716,0.0039329687133431435,0.003442411543801427,1.0,124.0,124.0,36.0,0.0,0.0,0.0,0.0,0.9960886240005493,0.003348815953359008,0.006496883928775787,1.0,138.0,138.0,37.0,0.0,0.0,0.0,0.0,0.9966658353805542,0.0008638259023427963,0.0009817505488172174,1.0,2272.0,2272.0,38.0,0.0,0.0,0.0,0.0,0.999139130115509,0.0009511186508461833,0.0009553758427500725,1.0,8410.4345703125,0.420521728515625,0.0,0.0,0.0,0.0,0.9990500807762146
36,37,0.0006665384280495346,0.0006918866420164704,1.0,2275.0,2275.0,38.0,0.0,0.0,0.0,0.0,0.9993382096290588,0.00538449315354228,0.005548109300434589,1.0,127.0,127.0,34.0,0.0,0.0,0.0,0.0,0.9947398900985718,0.004762180615216494,0.0025949806440621614,1.0,108.0,108.0,36.0,0.0,0.0,0.0,0.0,0.9952930212020874,0.0009265288827009499,0.0006470544030889869,1.0,2285.0,2285.0,38.0,0.0,0.0,0.0,0.0,0.9990785717964172,0.0010016669984906912,0.0010076411999762058,1.0,8409.8017578125,0.42049008789062503,0.0,0.0,0.0,0.0,0.9990016222000122
37,37,0.0006137537420727313,0.0005462525878101587,1.0,2312.0,2312.0,38.0,0.0,0.0,0.0,0.0,0.9993889331817627,0.005106338299810886,0.004086178727447987,1.0,133.0,133.0,38.0,0.0,0.0,0.0,0.0,0.9949344396591187,0.002428020816296339,0.002534356666728854,1.0,125.0,125.0,37.0,0.0,0.0,0.0,0.0,0.9975810647010803,0.0006123394705355167,0.00057451450265944,1.0,2225.0,2225.0,38.0,0.0,0.0,0.0,0.0,0.9993900060653687,0.0007831230177544057,0.0007850051624700427,1.0,8409.1689453125,0.42045844726562503,0.0,0.0,0.0,0.0,0.9992187023162842
38,37,0.0004465657111722976,0.000442473596194759,1.0,2208.0,2208.0,38.0,0.0,0.0,0.0,0.0,0.9995549321174622,0.004021575208753347,0.004225993994623423,1.0,123.0,123.0,38.0,0.0,0.0,0.0,0.0,0.996019184589386,0.004154831636697054,0.002558664884418249,1.0,124.0,124.0,36.0,0.0,0.0,0.0,0.0,0.995868980884552,0.0009139821049757302,0.0008242917247116566,1.0,2340.0,2340.0,38.0,0.0,0.0,0.0,0.0,0.9990891814231873,0.0008672772091813385,0.0008622707100585103,1.0,8408.5361328125,0.42042680664062504,0.0,0.0,0.0,0.0,0.9991415739059448
39,37,0.0006476069102063775,0.0006229348364286125,1.0,2305.0,2305.0,38.0,0.0,0.0,0.0,0.0,0.9993553161621094,0.0038455682806670666,0.004492733161896467,1.0,132.0,132.0,38.0,0.0,0.0,0.0,0.0,0.99619060754776,0.0024455906823277473,0.002203558338806033,1.0,106.0,106.0,35.0,0.0,0.0,0.0,0.0,0.9975636601448059,0.0005391320446506143,0.00045451056212186813,1.0,2252.0,2252.0,38.0,0.0,0.0,0.0,0.0,0.9994620084762573,0.0007218243554234505,0.0007244435837492347,1.0,8407.9033203125,0.42039516601562504,0.0,0.0,0.0,0.0,0.9992786645889282
40,37,0.0006670608418062329,0.0007856361335143447,1.0,2287.0,2287.0,38.0,0.0,0.0,0.0,0.0,0.9993375539779663,0.005532604642212391,0.0138050876557827,1.0,108.0,108.0,37.0,0.0,0.0,0.0,0.0,0.994713544845581,0.003725541289895773,0.00222133775241673,1.0,114.0,114.0,37.0,0.0,0.0,0.0,0.0,0.9963038563728333,0.00085625727660954,0.0006611464195884764,1.0,2286.0,2286.0,38.0,0.0,0.0,0.0,0.0,0.9991475939750671,0.000991642358712852,0.0009395631495863199,1.0,8407.2744140625,0.420363720703125,0.0,0.0,0.0,0.0,0.9990707635879517
41,37,0.0004309317155275494,0.00044629877083934844,1.0,2254.0,2254.0,38.0,0.0,0.0,0.0,0.0,0.9995704293251038,0.002956385724246502,0.0029528376180678606,1.0,125.0,125.0,36.0,0.0,0.0,0.0,0.0,0.9970580339431763,0.0026006901171058416,0.002418405609205365,1.0,115.0,115.0,35.0,0.0,0.0,0.0,0.0,0.9974090456962585,0.0006669099093414843,0.0006291858735494316,1.0,2301.0,2301.0,38.0,0.0,0.0,0.0,0.0,0.9993353486061096,0.0006581090274266899,0.0006620453204959631,1.0,8406.6396484375,0.42033198242187503,0.0,0.0,0.0,0.0,0.999340295791626
42,37,0.000549906981177628,0.0005934720975346863,1.0,2273.0,2273.0,38.0,0.0,0.0,0.0,0.0,0.9994528293609619,0.003725977148860693,0.003621440613642335,1.0,120.0,120.0,36.0,0.0,0.0,0.0,0.0,0.9962989687919617,0.002506908029317856,0.0018099212320521474,1.0,128.0,128.0,37.0,0.0,0.0,0.0,0.0,0.9975057244300842,0.0006951250834390521,0.00047867230023257434,1.0,2274.0,2274.0,38.0,0.0,0.0,0.0,0.0,0.9993070960044861,0.000742993550375104,0.0007505014655180275,1.0,8406.0087890625,0.420300439453125,0.0,0.0,0.0,0.0,0.9992527961730957
43,37,0.00038858113111928105,0.00038366354419849813,1.0,2253.0,2253.0,38.0,0.0,0.0,0.0,0.0,0.9996127486228943,0.0028661391697824,0.0025948933325707912,1.0,119.0,119.0,36.0,0.0,0.0,0.0,0.0,0.9971500039100647,0.002134918002411723,0.002301022643223405,1.0,113.0,113.0,36.0,0.0,0.0,0.0,0.0,0.9978722929954529,0.0006987453671172261,0.0005752452416345477,1.0,2310.0,2310.0,38.0,0.0,0.0,0.0,0.0,0.9993053674697876,0.0006418667617253959,0.0006406446918845177,1.0,8405.375,0.42026875,0.0,0.0,0.0,0.0,0.9993624687194824
44,37,0.00041913549648597836,0.00034640662488527596,1.0,2239.0,2239.0,38.0,0.0,0.0,0.0,0.0,0.9995819926261902,0.002711646491661668,0.002402975456789136,1.0,108.0,108.0,35.0,0.0,0.0,0.0,0.0,0.9972994327545166,0.0024631922133266926,0.001862023025751114,1.0,120.0,120.0,37.0,0.0,0.0,0.0,0.0,0.997545063495636,0.0006174856098368764,0.0004626321606338024,1.0,2328.0,2328.0,38.0,0.0,0.0,0.0,0.0,0.9993842244148254,0.0006160278571769595,0.0006182255456224084,1.0,8404.7421875,0.42023710937500003,0.0,0.0,0.0,0.0,0.9993835687637329
45,37,0.0008116455283015966,0.0007284187595359981,1.0,2327.0,2327.0,38.0,0.0,0.0,0.0,0.0,0.9991958737373352,0.0052589126862585545,0.005621638149023056,1.0,131.0,131.0,36.0,0.0,0.0,0.0,0.0,0.9947956800460815,0.0017627649940550327,0.0011505800066515803,1.0,131.0,131.0,37.0,0.0,0.0,0.0,0.0,0.9982430934906006,0.00036300139618106186,0.000305007939459756,1.0,2206.0,2206.0,38.0,0.0,0.0,0.0,0.0,0.9996378421783447,0.0007601311663165689,0.0007527257548645139,1.0,8404.1064453125,0.420205322265625,0.0,0.0,0.0,0.0,0.9992529153823853
46,37,0.0007289814529940486,0.000697593844961375,1.0,2297.0,2297.0,38.0,0.0,0.0,0.0,0.0,0.9992814660072327,0.004933398216962814,0.005944414995610714,1.0,113.0,113.0,35.0,0.0,0.0,0.0,0.0,0.9951428771018982,0.0019660668913275003,0.0015678780619055033,1.0,114.0,114.0,35.0,0.0,0.0,0.0,0.0,0.9980388879776001,0.0006110233371146023,0.000425078411353752,1.0,2271.0,2271.0,38.0,0.0,0.0,0.0,0.0,0.999391496181488,0.0007953686872497201,0.0008016079082153738,1.0,8403.474609375,0.42017373046875,0.0,0.0,0.0,0.0,0.99920654296875
47,37,0.0003248975845053792,0.00026988753234036267,1.0,2204.0,2204.0,38.0,0.0,0.0,0.0,0.0,0.9996762275695801,0.0024470107164233923,0.0019521670183166862,1.0,137.0,137.0,36.0,0.0,0.0,0.0,0.0,0.9975647926330566,0.0022849037777632475,0.0021652374416589737,1.0,116.0,116.0,37.0,0.0,0.0,0.0,0.0,0.9977209568023682,0.0007066443795338273,0.0009837558027356863,1.0,2338.0,2338.0,38.0,0.0,0.0,0.0,0.0,0.9992960691452026,0.0006380290142260492,0.0006190820131450891,1.0,8402.8427734375,0.420142138671875,0.0,0.0,0.0,0.0,0.9993832111358643
48,37,0.0005318851326592267,0.0011377185583114624,1.0,2245.0,2245.0,38.0,0.0,0.0,0.0,0.0,0.9994742274284363,0.009244129061698914,0.017845667898654938,1.0,119.0,119.0,36.0,0.0,0.0,0.0,0.0,0.992010235786438,0.0032172692008316517,0.002930240472778678,1.0,124.0,124.0,37.0,0.0,0.0,0.0,0.0,0.9968058466911316,0.000677355972584337,0.0005754135781899095,1.0,2307.0,2307.0,38.0,0.0,0.0,0.0,0.0,0.999325692653656,0.0011483333073556423,0.0008875360363163054,1.0,8402.2099609375,0.420110498046875,0.0,0.0,0.0,0.0,0.9991484880447388
49,37,0.0006134473369456828,0.0005781453219242394,1.0,2302.0,2302.0,38.0,0.0,0.0,0.0,0.0,0.9993901252746582,0.003658415749669075,0.003036490408703685,1.0,141.0,141.0,37.0,0.0,0.0,0.0,0.0,0.9963786005973816,0.0017222599126398563,0.0014548400649800897,1.0,121.0,121.0,38.0,0.0,0.0,0.0,0.0,0.9982823729515076,0.0009541300823912024,0.0008590234210714698,1.0,2231.0,2231.0,38.0,0.0,0.0,0.0,0.0,0.9990708231925964,0.0008959558326750994,0.0008894786005839705,1.0,8401.5791015625,0.42007895507812504,0.0,0.0,0.0,0.0,0.9991250038146973
50,37,0.0009083896293304861,0.0005937094683758914,1.0,2274.0,2274.0,38.0,0.0,0.0,0.0,0.0,0.9991276264190674,0.0025032339617609978,0.002370963804423809,1.0,139.0,139.0,36.0,0.0,0.0,0.0,0.0,0.9975076913833618,0.0031864470802247524,0.004436254035681486,1.0,131.0,131.0,34.0,0.0,0.0,0.0,0.0,0.9968506693840027,0.0008734411676414311,0.0011908556334674358,1.0,2251.0,2251.0,38.0,0.0,0.0,0.0,0.0,0.9991433024406433,0.000991234788671136,0.0010004522046074271,1.0,8400.9482421875,0.420047412109375,0.0,0.0,0.0,0.0,0.999025821685791
51,37,0.0005190614028833807,0.00043405068572610617,1.0,2311.0,2311.0,38.0,0.0,0.0,0.0,0.0,0.9994837641716003,0.0029697639402002096,0.00268988567404449,1.0,109.0,109.0,37.0,0.0,0.0,0.0,0.0,0.9970474243164062,0.0028782051522284746,0.0031361416913568974,1.0,146.0,146.0,38.0,0.0,0.0,0.0,0.0,0.9971363544464111,0.0007318504503928125,0.0007139311055652797,1.0,2229.0,2229.0,38.0,0.0,0.0,0.0,0.0,0.9992716908454895,0.0007771719829179347,0.0007455198792740703,1.0,8400.31640625,0.4200158203125,0.0,0.0,0.0,0.0,0.999258279800415
52,37,0.00038402131758630276,0.00039415049832314253,1.0,2286.0,2286.0,38.0,0.0,0.0,0.0,0.0,0.9996169805526733,0.0019274394726380706,0.002220389898866415,1.0,114.0,114.0,36.0,0.0,0.0,0.0,0.0,0.998079776763916,0.001511236885562539,0.0016228811582550406,1.0,129.0,129.0,36.0,0.0,0.0,0.0,0.0,0.9984918236732483,0.00046003240277059376,0.00038365283398889005,1.0,2266.0,2266.0,38.0,0.0,0.0,0.0,0.0,0.9995406270027161,0.00048759180936031044,0.0004869622061960399,1.0,8399.6806640625,0.419984033203125,0.0,0.0,0.0,0.0,0.999514102935791
53,37,0.0002977622498292476,0.0002450496831443161,1.0,2267.0,2267.0,38.0,0.0,0.0,0.0,0.0,0.9997028112411499,0.0025494236033409834,0.0027981619350612164,1.0,98.0,98.0,32.0,0.0,0.0,0.0,0.0,0.9974737167358398,0.002079167403280735,0.0015879727434366941,1.0,129.0,129.0,37.0,0.0,0.0,0.0,0.0,0.9979320764541626,0.0006599286571145058,0.00042896275408566,1.0,2301.0,2301.0,38.0,0.0,0.0,0.0,0.0,0.9993436932563782,0.0005600546137429774,0.0005655013374052942,1.0,8399.0478515625,0.419952392578125,0.0,0.0,0.0,0.0,0.9994372725486755
54,37,0.0004180542309768498,0.0003404785238672048,1.0,2265.0,2265.0,38.0,0.0,0.0,0.0,0.0,0.9995843768119812,0.0036886760499328375,0.004631918855011463,1.0,112.0,112.0,37.0,0.0,0.0,0.0,0.0,0.9963526725769043,0.0015851551434025168,0.0020997347310185432,1.0,115.0,115.0,37.0,0.0,0.0,0.0,0.0,0.9984182715415955,0.00048542406875640154,0.0005794508615508676,1.0,2303.0,2303.0,38.0,0.0,0.0,0.0,0.0,0.9995157718658447,0.0005624559125863016,0.0005547964829020202,1.0,8398.4150390625,0.419920751953125,0.0,0.0,0.0,0.0,0.9994479417800903
55,37,0.0003530137473717332,0.0002324099186807871,1.0,2257.0,2257.0,38.0,0.0,0.0,0.0,0.0,0.9996485710144043,0.002154257846996188,0.0017122026765719056,1.0,132.0,132.0,37.0,0.0,0.0,0.0,0.0,0.9978567361831665,0.0015941443853080273,0.0014349103439599276,1.0,124.0,124.0,37.0,0.0,0.0,0.0,0.0,0.9984099268913269,0.00033400137908756733,0.00034246916766278446,1.0,2282.0,2282.0,38.0,0.0,0.0,0.0,0.0,0.9996663928031921,0.0004246073367539793,0.0004256473621353507,1.0,8397.7802734375,0.41988901367187503,0.0,0.0,0.0,0.0,0.9995757341384888
56,37,0.0003075285058002919,0.00032502406975254416,1.0,2224.0,2224.0,38.0,0.0,0.0,0.0,0.0,0.9996933341026306,0.0023619842249900103,0.002919315593317151,1.0,136.0,136.0,36.0,0.0,0.0,0.0,0.0,0.9976556897163391,0.0019351914525032043,0.001576307462528348,1.0,111.0,111.0,37.0,0.0,0.0,0.0,0.0,0.9980708360671997,0.0005002471152693033,0.0004024139780085534,1.0,2324.0,2324.0,38.0,0.0,0.0,0.0,0.0,0.9995007514953613,0.0004943516687490046,0.0004968829452991486,1.0,8397.146484375,0.41985732421875,0.0,0.0,0.0,0.0,0.9995046257972717
57,37,0.0002678800083231181,0.00019757935660891235,1.0,2207.0,2207.0,38.0,0.0,0.0,0.0,0.0,0.9997328519821167,0.0020518037490546703,0.0014177752891555429,1.0,124.0,124.0,37.0,0.0,0.0,0.0,0.0,0.9979577660560608,0.0020913949701935053,0.0018905007746070623,1.0,111.0,111.0,35.0,0.0,0.0,0.0,0.0,0.9979189038276672,0.0005487551097758114,0.0006967465160414577,1.0,2353.0,2353.0,38.0,0.0,0.0,0.0,0.0,0.9994536638259888,0.0005212912801653147,0.0004940563812851906,1.0,8396.5126953125,0.419825634765625,0.0,0.0,0.0,0.0,0.9995079040527344
58,37,0.0008934942889027297,0.0007890260894782841,1.0,2324.0,2324.0,38.0,0.0,0.0,0.0,0.0,0.9991379380226135,0.007039440795779228,0.005283731501549482,1.0,120.0,120.0,36.0,0.0,0.0,0.0,0.0,0.9933180809020996,0.0010309555800631642,0.0010295718675479293,1.0,125.0,125.0,37.0,0.0,0.0,0.0,0.0,0.9989712834358215,0.0003635849861893803,0.0005047532031312585,1.0,2226.0,2226.0,38.0,0.0,0.0,0.0,0.0,0.999637246131897,0.0008083730936050415,0.0008048849413171411,1.0,8395.8798828125,0.419793994140625,0.0,0.0,0.0,0.0,0.9992196559906006
59,37,0.00039221724728122354,0.0002971696085296571,1.0,2281.0,2281.0,38.0,0.0,0.0,0.0,0.0,0.9996098279953003,0.004137552808970213,0.0043091741390526295,1.0,132.0,132.0,38.0,0.0,0.0,0.0,0.0,0.9959425330162048,0.0019727773033082485,0.0017987904138863087,1.0,113.0,113.0,37.0,0.0,0.0,0.0,0.0,0.9980342984199524,0.00040945372893474996,0.000452430424047634,1.0,2269.0,2269.0,38.0,0.0,0.0,0.0,0.0,0.9995912313461304,0.000539011787623167,0.0005407255375757813,1.0,8395.2470703125,0.419762353515625,0.0,0.0,0.0,0.0,0.9994629621505737
60,37,0.00032478629145771265,0.0002223039628006518,1.0,2291.0,2291.0,38.0,0.0,0.0,0.0,0.0,0.9996758699417114,0.001874579698778689,0.0015043934108689427,1.0,143.0,143.0,37.0,0.0,0.0,0.0,0.0,0.9981324672698975,0.0013150672893971205,0.0009482067544013262,1.0,114.0,114.0,34.0,0.0,0.0,0.0,0.0,0.9986878633499146,0.0003650634898804128,0.00028139486676082015,1.0,2247.0,2247.0,38.0,0.0,0.0,0.0,0.0,0.9996357560157776,0.0004111637535970658,0.00041342349140904844,1.0,8394.6123046875,0.419730615234375,0.0,0.0,0.0,0.0,0.9995875358581543
61,37,0.0002469507453497499,0.0003407678159419447,1.0,2239.0,2239.0,38.0,0.0,0.0,0.0,0.0,0.9997538328170776,0.0016074866289272904,0.0018585247453302145,1.0,96.0,96.0,36.0,0.0,0.0,0.0,0.0,0.9984041452407837,0.0024062106385827065,0.001957639353349805,1.0,113.0,113.0,34.0,0.0,0.0,0.0,0.0,0.997602641582489,0.0004674512892961502,0.0003406201140023768,1.0,2347.0,2347.0,38.0,0.0,0.0,0.0,0.0,0.9995334148406982,0.0004325270128902048,0.00043300341349095106,1.0,8393.9794921875,0.419698974609375,0.0,0.0,0.0,0.0,0.9995682239532471
62,37,0.0004244809097144753,0.0003363527066539973,1.0,2300.0,2300.0,38.0,0.0,0.0,0.0,0.0,0.9995775818824768,0.005377182271331549,0.0025782196316868067,1.0,124.0,124.0,37.0,0.0,0.0,0.0,0.0,0.9947888851165771,0.001453174976631999,0.00119708979036659,1.0,113.0,113.0,37.0,0.0,0.0,0.0,0.0,0.9985504150390625,0.0003120490291621536,0.0002700529294088483,1.0,2258.0,2258.0,38.0,0.0,0.0,0.0,0.0,0.9996886253356934,0.0005190517986193299,0.0005238565499894321,1.0,8393.3447265625,0.419667236328125,0.0,0.0,0.0,0.0,0.9994817972183228
63,37,0.00023236392007675022,0.0001772643008735031,1.0,2296.0,2296.0,38.0,0.0,0.0,0.0,0.0,0.9997679591178894,0.0012968917144462466,0.0009766315342858434,1.0,116.0,116.0,38.0,0.0,0.0,0.0,0.0,0.9987056255340576,0.001331446459516883,0.0016835103742778301,1.0,110.0,110.0,37.0,0.0,0.0,0.0,0.0,0.9986706972122192,0.00029539313982240856,0.00033178916783072054,1.0,2273.0,2273.0,38.0,0.0,0.0,0.0,0.0,0.9997050762176514,0.0003135266015306115,0.0003132084966637194,1.0,8392.7119140625,0.41963559570312503,0.0,0.0,0.0,0.0,0.9996873140335083
64,37,0.0004524679097812623,0.0005279617034830153,1.0,2338.0,2338.0,38.0,0.0,0.0,0.0,0.0,0.9995501637458801,0.0028473518323153257,0.0032327715307474136,1.0,137.0,137.0,38.0,0.0,0.0,0.0,0.0,0.9972158074378967,0.00138517701998353,0.0010878447210416198,1.0,114.0,114.0,38.0,0.0,0.0,0.0,0.0,0.9986241459846497,0.0003248837310820818,0.00029928144067525864,1.0,2206.0,2206.0,38.0,0.0,0.0,0.0,0.0,0.999676525592804,0.00048085814341902733,0.0004843713832087815,1.0,8392.07421875,0.41960371093750004,0.0,0.0,0.0,0.0,0.9995195865631104
65,37,0.00034122972283512354,0.00026729708770290017,1.0,2297.0,2297.0,38.0,0.0,0.0,0.0,0.0,0.9996602535247803,0.0021299386862665415,0.0018876438261941075,1.0,108.0,108.0,37.0,0.0,0.0,0.0,0.0,0.9979181885719299,0.0016303311567753553,0.0017369486158713698,1.0,125.0,125.0,36.0,0.0,0.0,0.0,0.0,0.9983731508255005,0.00040774664375931025,0.0003240807563997805,1.0,2265.0,2265.0,38.0,0.0,0.0,0.0,0.0,0.9995933771133423,0.00044333661207929254,0.0004465433885343373,1.0,8391.4423828125,0.41957211914062503,0.0,0.0,0.0,0.0,0.9995558857917786
66,37,0.0003000702999997884,0.0002876597282011062,1.0,2270.0,2270.0,38.0,0.0,0.0,0.0,0.0,0.9997009038925171,0.0018153591081500053,0.0019787431228905916,1.0,118.0,118.0,37.0,0.0,0.0,0.0,0.0,0.9982085824012756,0.0017313152784481645,0.00286219734698534,1.0,116.0,116.0,37.0,0.0,0.0,0.0,0.0,0.9982737898826599,0.0003955987631343305,0.0005478732055053115,1.0,2291.0,2291.0,38.0,0.0,0.0,0.0,0.0,0.9996051788330078,0.00043387655750848353,0.00041762698674574494,1.0,8390.80859375,0.4195404296875,0.0,0.0,0.0,0.0,0.9995839595794678
67,37,0.0003448179049883038,0.00035186074092052877,1.0,2340.0,2340.0,38.0,0.0,0.0,0.0,0.0,0.9996562004089355,0.0018577224109321833,0.002212825231254101,1.0,117.0,117.0,35.0,0.0,0.0,0.0,0.0,0.9981480240821838,0.000808902143035084,0.000954421004280448,1.0,112.0,112.0,37.0,0.0,0.0,0.0,0.0,0.9991919994354248,0.0003144853108096868,0.0002839283843059093,1.0,2226.0,2226.0,38.0,0.0,0.0,0.0,0.0,0.999686062335968,0.0003775576769839972,0.0003784919099416584,1.0,8390.1748046875,0.419508740234375,0.0,0.0,0.0,0.0,0.9996224045753479
68,37,0.0002533230872359127,0.0003253231989219785,1.0,2290.0,2290.0,38.0,0.0,0.0,0.0,0.0,0.999747097492218,0.0018409916665405035,0.0011945420410484076,1.0,119.0,119.0,35.0,0.0,0.0,0.0,0.0,0.9981663227081299,0.0012192295398563147,0.0011459244415163994,1.0,104.0,104.0,37.0,0.0,0.0,0.0,0.0,0.9987826943397522,0.00028300643316470087,0.00027480258722789586,1.0,2282.0,2282.0,38.0,0.0,0.0,0.0,0.0,0.9997174739837646,0.0003292275941930711,0.0003278015647083521,1.0,8389.541015625,0.41947705078125,0.0,0.0,0.0,0.0,0.9996728897094727
69,37,0.00023354697623290122,0.00017248050426132977,1.0,2297.0,2297.0,38.0,0.0,0.0,0.0,0.0,0.9997669458389282,0.0019262521527707577,0.0011763181537389755,1.0,124.0,124.0,36.0,0.0,0.0,0.0,0.0,0.9980836510658264,0.0016764524625614285,0.0013633174821734428,1.0,116.0,116.0,38.0,0.0,0.0,0.0,0.0,0.9983327388763428,0.0003687298158183694,0.00027013805811293423,1.0,2258.0,2258.0,38.0,0.0,0.0,0.0,0.0,0.999631941318512,0.0003752109478227794,0.000375885923858732,1.0,8388.90625,0.4194453125,0.0,0.0,0.0,0.0,0.9996250867843628
70,37,0.0002743710356298834,0.0002173136454075575,1.0,2303.0,2303.0,38.0,0.0,0.0,0.0,0.0,0.9997261762619019,0.002314724260941148,0.0011663757031783462,1.0,111.0,111.0,37.0,0.0,0.0,0.0,0.0,0.9977009892463684,0.0019528374541550875,0.0014002833049744368,1.0,113.0,113.0,35.0,0.0,0.0,0.0,0.0,0.9980546236038208,0.00042333980672992766,0.0003268506843596697,1.0,2268.0,2268.0,38.0,0.0,0.0,0.0,0.0,0.9995774030685425,0.0004274426610209048,0.0004316196427680552,0.9999999403953552,8388.2744140625,0.419413720703125,0.0,0.0,0.0,0.0,0.9995695352554321
71,37,0.00019140413496643305,0.00019911868730559945,1.0,2253.0,2253.0,38.0,0.0,0.0,0.0,0.0,0.9998089075088501,0.0010538413189351559,0.0013073664158582687,1.0,124.0,124.0,37.0,0.0,0.0,0.0,0.0,0.9989485144615173,0.0010057935724034905,0.001061776652932167,1.0,126.0,126.0,36.0,0.0,0.0,0.0,0.0,0.9989952445030212,0.0002837619394995272,0.00024104039766825736,1.0,2292.0,2292.0,38.0,0.0,0.0,0.0,0.0,0.9997167587280273,0.0002785011602099985,0.00027925384347327054,1.0,8387.6357421875,0.419381787109375,0.0,0.0,0.0,0.0,0.9997211694717407
