epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_group_grad_norm:0,avg_group_grad_norm_uniform:0,avg_group_loss_each_uniform:0,avg_group_feat_norm:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_group_grad_norm:1,avg_group_grad_norm_uniform:1,avg_group_loss_each_uniform:1,avg_group_feat_norm:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_group_grad_norm:2,avg_group_grad_norm_uniform:2,avg_group_loss_each_uniform:2,avg_group_feat_norm:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_group_grad_norm:3,avg_group_grad_norm_uniform:3,avg_group_loss_each_uniform:3,avg_group_feat_norm:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,avg_grad_norm,avg_grad_norm_uniform,avg_loss_each_uniform,avg_feat_norm
0,49,0.20751868188381195,0.13818858563899994,0.9897661805152893,684.0,684.0,50.0,6.327807903289795,23.047237396240234,2.0757200717926025,0.4606513977050781,0.18504083156585693,0.11409714072942734,0.9956204295158386,685.0,685.0,50.0,5.725744247436523,24.34482192993164,2.1710774898529053,0.45944198966026306,1.7046760320663452,1.8478635549545288,0.0,220.0,220.0,49.0,27.83203887939453,20.80333709716797,1.940574288368225,0.44824233651161194,1.9399138689041138,1.694697618484497,0.0,11.0,11.0,9.0,28.737197875976562,23.297700881958008,2.121445894241333,0.42972490191459656,0.4156647026538849,0.4156647026538849,0.8493750095367432,8431.8740234375,0.421593701171875,9.180946350097656,23.29595184326172,2.0982768535614014,0.45821475982666016
0,99,0.17156139016151428,0.17147009074687958,1.0,693.0,693.0,50.0,5.420261383056641,24.638856887817383,2.0891799926757812,0.45755040645599365,0.12345951050519943,0.11680729687213898,1.0,661.0,661.0,50.0,4.122866630554199,28.081989288330078,2.328986406326294,0.46781831979751587,1.5477511882781982,1.4659349918365479,0.0,233.0,233.0,49.0,26.518421173095703,19.08956527709961,1.8024495840072632,0.4361035227775574,1.9170855283737183,1.8403668403625488,0.0,13.0,13.0,12.0,29.330333709716797,24.182186126708984,2.084461212158203,0.4379633665084839,0.36627936363220215,0.3662793040275574,0.8462499976158142,8431.796875,0.42158984375,8.15096378326416,25.249473571777344,2.146456718444824,0.45850998163223267
0,149,0.17953108251094818,0.15674585103988647,1.0,711.0,711.0,50.0,5.616833686828613,24.508230209350586,2.101170539855957,0.4610747992992401,0.11286672204732895,0.09850457310676575,1.0,636.0,636.0,50.0,3.781052589416504,28.767581939697266,2.4251210689544678,0.46732041239738464,1.3218271732330322,1.287212610244751,0.016736403107643127,239.0,239.0,50.0,24.394180297851562,15.136890411376953,1.6608690023422241,0.4313187599182129,1.705295443534851,1.7382349967956543,0.0,14.0,14.0,12.0,28.145776748657227,21.556917190551758,1.9325683116912842,0.4427022933959961,0.33701297640800476,0.3370129466056824,0.8443750143051147,8431.728515625,0.42158642578125,7.889104843139648,24.77565574645996,2.1626956462860107,0.458951860666275
0,199,0.1680477261543274,0.15642058849334717,1.0,689.0,689.0,50.0,5.218576431274414,25.377689361572266,2.2197508811950684,0.46159663796424866,0.09238222241401672,0.07822731882333755,1.0,670.0,670.0,50.0,3.114156723022461,30.26820182800293,2.641450881958008,0.46930286288261414,1.1862232685089111,1.1532032489776611,0.06986900418996811,229.0,229.0,48.0,22.351146697998047,12.021992683410645,1.5987383127212524,0.42088666558265686,1.995956301689148,1.905848503112793,0.0,12.0,12.0,11.0,30.2598819732666,25.079090118408203,2.155782699584961,0.4593632221221924,0.29579851031303406,0.29579848051071167,0.859375,8431.66015625,0.4215830078125,6.977259159088135,25.511817932128906,2.3069753646850586,0.4589802622795105
0,249,0.16992273926734924,0.17100492119789124,0.991561233997345,711.0,711.0,50.0,5.164058685302734,25.591094970703125,2.2681660652160645,0.4621421992778778,0.07995962351560593,0.07485136389732361,1.0,640.0,640.0,50.0,2.6974756717681885,31.336658477783203,2.8139843940734863,0.47266319394111633,1.0384981632232666,0.9433077573776245,0.25764191150665283,229.0,229.0,49.0,20.047386169433594,10.06403636932373,1.56184983253479,0.4117134213447571,1.833308458328247,1.721810221672058,0.0,20.0,20.0,19.0,27.976213455200195,21.801376342773438,2.053380012512207,0.43276333808898926,0.2790447473526001,0.27904465794563293,0.877500057220459,8431.59375,0.4215796875,6.5927534103393555,25.619638442993164,2.3827171325683594,0.45876574516296387
0,299,0.17202137410640717,0.17834529280662537,0.9790105819702148,667.0,667.0,50.0,5.076409816741943,25.990482330322266,2.374728202819824,0.46306243538856506,0.0682474821805954,0.06264590471982956,1.0,661.0,661.0,50.0,2.317408800125122,32.231536865234375,3.0132267475128174,0.4734816551208496,0.9219478964805603,0.812560498714447,0.40909096598625183,264.0,264.0,50.0,18.584861755371094,9.55335521697998,1.5432120561599731,0.4131891429424286,1.910088300704956,1.822007656097412,0.125,8.0,8.0,7.0,27.583942413330078,21.183998107910156,2.146559000015259,0.4323153495788574,0.2615780532360077,0.2615779936313629,0.8893750905990601,8431.529296875,0.42157646484375,6.278029918670654,25.832660675048828,2.500166893005371,0.45898404717445374
0,349,0.15478450059890747,0.14901383221149445,0.9795917868614197,686.0,686.0,50.0,4.471823215484619,27.046682357788086,2.567199468612671,0.460802286863327,0.0614079125225544,0.05128632113337517,0.9971508383750916,702.0,702.0,50.0,2.0223488807678223,32.684532165527344,3.2244362831115723,0.47177961468696594,0.8572948575019836,0.8626714944839478,0.4639175236225128,194.0,194.0,48.0,17.552675247192383,10.715521812438965,1.5671883821487427,0.4103642404079437,1.6756552457809448,1.7610316276550293,0.0,18.0,18.0,14.0,26.47440528869629,19.22663116455078,1.9393244981765747,0.43030989170074463,0.21610470116138458,0.21610470116138458,0.9137499332427979,8431.4638671875,0.42157319335937504,5.230698585510254,27.452159881591797,2.7272472381591797,0.4591599404811859
0,399,0.11745405942201614,0.11222711205482483,0.9890109896659851,728.0,728.0,50.0,3.45015287399292,29.14152717590332,2.93603515625,0.4629378914833069,0.04005618020892143,0.035130783915519714,1.0,657.0,657.0,50.0,1.3567124605178833,34.072017669677734,3.627483606338501,0.4730093777179718,0.8988735675811768,0.8445567488670349,0.5245099663734436,204.0,204.0,49.0,17.3648738861084,10.77924633026123,1.6019536256790161,0.3999497592449188,2.249042510986328,2.0566205978393555,0.0,11.0,11.0,11.0,29.205921173095703,23.385009765625,2.460641384124756,0.44384029507637024,0.1999581903219223,0.1999582201242447,0.9275000095367432,8431.3974609375,0.42156987304687504,4.541731834411621,28.785343170166016,3.046597480773926,0.4589112401008606
0,449,0.15232734382152557,0.13021229207515717,0.9708737730979919,721.0,721.0,50.0,4.206796646118164,28.504257202148438,2.822047233581543,0.4677240252494812,0.053931958973407745,0.049052901566028595,0.9968253970146179,630.0,630.0,50.0,1.7344391345977783,33.27821731567383,3.456712245941162,0.4709327220916748,0.7457553148269653,0.6935579180717468,0.5584415793418884,231.0,231.0,50.0,15.375887870788574,12.213778495788574,1.6308258771896362,0.4049830436706543,1.8144750595092773,1.8614280223846436,0.2222222238779068,18.0,18.0,16.0,24.30940818786621,20.412456512451172,2.2102627754211426,0.4151458144187927,0.2179594337940216,0.2179594784975052,0.9131250381469727,8431.3291015625,0.421566455078125,5.07199764251709,27.94103240966797,2.8930816650390625,0.4593377113342285
0,499,0.13732531666755676,0.10571606457233429,0.9568965435028076,696.0,696.0,50.0,3.7638702392578125,29.43353843688965,3.008340358734131,0.46662637591362,0.04857908561825752,0.046196941286325455,0.998511791229248,672.0,672.0,50.0,1.576587438583374,33.42708969116211,3.6177923679351807,0.4699442684650421,0.681405782699585,0.5784246921539307,0.6726457476615906,223.0,223.0,50.0,14.078224182128906,13.306760787963867,1.6949336528778076,0.40539461374282837,1.667359709739685,1.7539124488830566,0.1111111119389534,9.0,9.0,9.0,25.547195434570312,17.536300659179688,1.9969902038574219,0.43720847368240356,0.18448962271213531,0.18448956310749054,0.9299999475479126,8431.2587890625,0.421562939453125,4.405305862426758,28.79623794555664,3.0755653381347656,0.4593202471733093
