epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
0,49,0.13652430474758148,0.06709174811840057,0.9936251044273376,2353.0,2353.0,50.0,0.6413918137550354,0.8405957221984863,0.6504064798355103,123.0,123.0,46.0,1.5182727575302124,1.6116143465042114,0.09756097942590714,41.0,41.0,27.0,0.6298080086708069,0.27064746618270874,0.639824390411377,683.0,683.0,50.0,0.2789191007614136,0.2789190411567688,0.8934375047683716,8431.486328125,0.42157431640625004
0,74,0.034648846834897995,0.04353936389088631,1.0,1145.0,1145.0,25.0,0.8166041374206543,1.04555082321167,0.5409835577011108,61.0,61.0,24.0,1.272019863128662,1.220953345298767,0.3333333432674408,15.0,15.0,11.0,0.2827076315879822,0.23108531534671783,0.879679262638092,374.0,374.0,25.0,0.13429014384746552,0.1343565732240677,0.9479624032974243,8431.146484375,0.42155732421875003
