epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_group_grad_norm:0,avg_group_grad_norm_uniform:0,avg_group_loss_each_uniform:0,avg_group_feat_norm:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_group_grad_norm:1,avg_group_grad_norm_uniform:1,avg_group_loss_each_uniform:1,avg_group_feat_norm:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_group_grad_norm:2,avg_group_grad_norm_uniform:2,avg_group_loss_each_uniform:2,avg_group_feat_norm:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_group_grad_norm:3,avg_group_grad_norm_uniform:3,avg_group_loss_each_uniform:3,avg_group_feat_norm:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,avg_grad_norm,avg_grad_norm_uniform,avg_loss_each_uniform,avg_feat_norm
0,49,0.634413480758667,0.6101378798484802,0.6922175884246826,1709.0,1709.0,50.0,16.67876434326172,4.719226360321045,1.4134618043899536,0.4597049653530121,0.5557125210762024,0.497955322265625,0.8799497485160828,1591.0,1591.0,50.0,15.212981224060059,6.248181343078613,1.4305680990219116,0.457593709230423,0.6649163365364075,0.6065627336502075,0.6156487464904785,2914.0,2914.0,50.0,17.093053817749023,4.76848030090332,1.4139271974563599,0.45870840549468994,0.7961127758026123,0.8132627606391907,0.2526881992816925,186.0,186.0,50.0,19.60621452331543,4.682876110076904,1.413980484008789,0.4585953950881958,0.6334367990493774,0.6334366202354431,0.6912500858306885,8431.8740234375,0.421593701171875,16.588090896606445,5.120684623718262,1.4179413318634033,0.4586941599845886
0,99,0.5957182049751282,0.5793903470039368,0.7184749245643616,1705.0,1705.0,50.0,15.7913179397583,7.784509658813477,1.4588810205459595,0.46394187211990356,0.4105161130428314,0.3670700192451477,0.9786130785942078,1543.0,1543.0,50.0,11.854893684387207,12.28535270690918,1.5460320711135864,0.453531950712204,0.5081736445426941,0.47956350445747375,0.8556563258171082,2979.0,2979.0,50.0,13.89201545715332,9.201837539672852,1.4888935089111328,0.459650456905365,0.85198575258255,0.9427021741867065,0.23699426651000977,173.0,173.0,49.0,20.01650619506836,6.5876688957214355,1.445064902305603,0.4532019793987274,0.5172452330589294,0.5172451138496399,0.83203125,8431.81640625,0.4215908203125,14.072416305541992,9.497004508972168,1.4934890270233154,0.45914426445961
0,149,0.54823237657547,0.5375850200653076,0.7645646333694458,1665.0,1665.0,50.0,14.412714958190918,11.038750648498535,1.533570647239685,0.4610973000526428,0.31821107864379883,0.30396127700805664,0.9763124585151672,1562.0,1562.0,50.0,9.488639831542969,17.132312774658203,1.7124242782592773,0.45447221398353577,0.4096957743167877,0.36179494857788086,0.8941177129745483,2975.0,2975.0,50.0,11.550568580627441,13.983074188232422,1.6322007179260254,0.461368203163147,0.8595195412635803,0.8459912538528442,0.31313133239746094,198.0,198.0,50.0,20.268962860107422,8.796930313110352,1.4749921560287476,0.4617807865142822,0.43732544779777527,0.4373253583908081,0.8625000715255737,8431.7626953125,0.421588134765625,12.061659812927246,13.825254440307617,1.6212573051452637,0.4596274197101593
0,199,0.49587035179138184,0.5004639625549316,0.7816020846366882,1598.0,1598.0,50.0,12.94627857208252,14.60091495513916,1.6479624509811401,0.4608835279941559,0.2662397623062134,0.2567068338394165,0.9723865985870361,1521.0,1521.0,50.0,7.979861736297607,20.297245025634766,1.8911851644515991,0.4520290195941925,0.3393096327781677,0.3077913224697113,0.9181229472160339,3090.0,3090.0,50.0,9.750910758972168,17.69014549255371,1.802446961402893,0.46398624777793884,0.8006159067153931,0.8425811529159546,0.4554973244667053,191.0,191.0,50.0,18.371732711791992,10.4002046585083,1.5431652069091797,0.4539790153503418,0.37480250000953674,0.37480247020721436,0.8831250071525574,8431.71484375,0.4215857421875,10.385130882263184,17.320837020874023,1.7772252559661865,0.4600711464881897
0,249,0.4521664083003998,0.4292167127132416,0.7990400791168213,1667.0,1667.0,50.0,11.565754890441895,17.863611221313477,1.8123054504394531,0.46162211894989014,0.21284440159797668,0.20399358868598938,0.9812540411949158,1547.0,1547.0,50.0,6.499281883239746,23.183412551879883,2.1154322624206543,0.4521166682243347,0.29595378041267395,0.28330937027931213,0.922069251537323,2977.0,2977.0,50.0,8.434292793273926,20.65484619140625,1.9938769340515137,0.4642277956008911,0.8443792462348938,0.8958793878555298,0.4162679612636566,209.0,209.0,50.0,19.045066833496094,11.62519645690918,1.565996766090393,0.457614541053772,0.3344627022743225,0.3344627022743225,0.8878124952316284,8431.6611328125,0.421583056640625,9.1287202835083,20.244144439697266,1.9619925022125244,0.4604056477546692
0,299,0.41370654106140137,0.4045795798301697,0.8234584927558899,1654.0,1654.0,50.0,10.35215950012207,20.152681350708008,1.9641873836517334,0.4611626863479614,0.201823890209198,0.20808207988739014,0.9714096784591675,1504.0,1504.0,50.0,6.012503147125244,24.405162811279297,2.260364532470703,0.44986262917518616,0.26303401589393616,0.2387758046388626,0.9272019267082214,3077.0,3077.0,50.0,7.4899516105651855,22.642200469970703,2.177227020263672,0.46568581461906433,0.8631749749183655,0.8330264687538147,0.47272729873657227,165.0,165.0,48.0,18.87131118774414,13.507074356079102,1.6390420198440552,0.4617176651954651,0.3030613958835602,0.30306145548820496,0.8990626335144043,8431.6064453125,0.42158032226562503,8.17587947845459,22.177597045898438,2.1278319358825684,0.46069610118865967
0,349,0.3905068039894104,0.3841393291950226,0.8185786008834839,1604.0,1604.0,50.0,9.616562843322754,21.997509002685547,2.124075412750244,0.4623279273509979,0.1691761612892151,0.17319053411483765,0.9786950349807739,1502.0,1502.0,50.0,5.134759426116943,26.09163475036621,2.4519612789154053,0.450780987739563,0.22766149044036865,0.21276786923408508,0.9355669021606445,3104.0,3104.0,50.0,6.5448455810546875,24.463363647460938,2.3416707515716553,0.4655739665031433,0.8273303508758545,0.7684138417243958,0.5052633285522461,190.0,190.0,50.0,17.90887451171875,14.06837272644043,1.6678438186645508,0.45652464032173157,0.2725515365600586,0.2725515067577362,0.9035937190055847,8431.5498046875,0.421577490234375,7.321134567260742,23.91889190673828,2.293015480041504,0.4610200524330139
0,399,0.38585492968559265,0.39930084347724915,0.8322151303291321,1639.0,1639.0,50.0,8.966123580932617,23.590810775756836,2.28481388092041,0.46118828654289246,0.1680220365524292,0.13200341165065765,0.9685494899749756,1558.0,1558.0,50.0,4.920048713684082,26.67009162902832,2.577934741973877,0.4487234950065613,0.1964322328567505,0.210476353764534,0.9501321315765381,3028.0,3028.0,50.0,5.663358211517334,26.255434036254883,2.5576560497283936,0.4675979018211365,0.8363475203514099,1.1956218481063843,0.4971429407596588,175.0,175.0,48.0,17.868040084838867,13.972013473510742,1.6741752624511719,0.4526548981666565,0.2555237412452698,0.25552377104759216,0.9120314121246338,8431.48828125,0.4215744140625,6.661948204040527,25.338109970092773,2.4685616493225098,0.46095311641693115
0,449,0.3544237017631531,0.36178159713745117,0.8446968793869019,1584.0,1584.0,50.0,8.235105514526367,25.0596981048584,2.457021951675415,0.4625847041606903,0.14804965257644653,0.14711609482765198,0.9734042286872864,1504.0,1504.0,50.0,4.368261814117432,27.731067657470703,2.7611618041992188,0.4487532079219818,0.1999131143093109,0.19459904730319977,0.9435765743255615,3137.0,3137.0,50.0,5.664997100830078,26.36572265625,2.6375670433044434,0.4666563868522644,0.8276170492172241,0.9641192555427551,0.5199999213218689,175.0,175.0,49.0,17.218984603881836,14.878554344177246,1.7240005731582642,0.4530728757381439,0.2431303709745407,0.24313034117221832,0.9145311713218689,8431.4248046875,0.42157124023437503,6.312295436859131,26.049236297607422,2.5969467163085938,0.4610699713230133
0,499,0.333853155374527,0.3349066376686096,0.8537907004356384,1662.0,1662.0,50.0,7.668917655944824,25.935300827026367,2.58673095703125,0.46329429745674133,0.13955849409103394,0.13783305883407593,0.9774773120880127,1554.0,1554.0,50.0,4.161762237548828,27.950056076049805,2.859281063079834,0.4484202265739441,0.18577826023101807,0.19680942595005035,0.944815993309021,2990.0,2990.0,50.0,5.190564155578613,27.43817901611328,2.8045737743377686,0.46687081456184387,0.7298315763473511,0.714589536190033,0.5721649527549744,194.0,194.0,49.0,15.813583374023438,16.101516723632812,1.7748206853866577,0.45502355694770813,0.22950032353401184,0.22950035333633423,0.9178124666213989,8431.361328125,0.42156806640625,5.906365871429443,26.828548431396484,2.730072021484375,0.4611029028892517
