epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
10,37,0.004570279270410538,0.004402697551995516,1.0,3498.0,3498.0,38.0,0.038203172385692596,0.03465709090232849,1.0,184.0,184.0,38.0,0.12889468669891357,0.11128401756286621,0.9464285969734192,56.0,56.0,28.0,0.0185529887676239,0.014800927601754665,0.9981077909469604,1057.0,1057.0,38.0,0.010438010096549988,0.010395168326795101,0.9989572763442993,8425.9384765625,0.421296923828125
11,37,0.003898761933669448,0.003041026648133993,1.0,3498.0,3498.0,38.0,0.03987991437315941,0.02546990104019642,1.0,184.0,184.0,37.0,0.0772085040807724,0.1637728065252304,0.9821428656578064,56.0,56.0,29.0,0.011044472455978394,0.008801840245723724,0.9990538954734802,1057.0,1057.0,38.0,0.007923386059701443,0.0077108358964324,0.9995828866958618,8425.333984375,0.42126669921875004
12,37,0.002701897406950593,0.003498357255011797,1.0,3498.0,3498.0,38.0,0.020884841680526733,0.033733122050762177,1.0,184.0,184.0,38.0,0.0628834068775177,0.07429444044828415,1.0,56.0,56.0,25.0,0.010279114358127117,0.005882830359041691,0.9990538954734802,1057.0,1057.0,38.0,0.006057494319975376,0.005772792734205723,0.9997913837432861,8424.7236328125,0.42123618164062504
13,37,0.0021157984156161547,0.0019882929045706987,1.0,3498.0,3498.0,38.0,0.01548078004270792,0.0130684245377779,1.0,184.0,184.0,37.0,0.06250549107789993,0.12518896162509918,0.9821428656578064,56.0,56.0,31.0,0.009867421351373196,0.010257309302687645,1.0,1057.0,1057.0,38.0,0.005035656504333019,0.005042689852416515,0.9997913837432861,8424.1103515625,0.421205517578125
14,37,0.0026174262166023254,0.0031703668646514416,1.0,3498.0,3498.0,38.0,0.01660892367362976,0.018602535128593445,1.0,184.0,184.0,38.0,0.04235122725367546,0.047535479068756104,1.0,56.0,56.0,27.0,0.008651293814182281,0.006093478761613369,1.0,1057.0,1057.0,38.0,0.004905287642031908,0.004948464222252369,1.0,8423.494140625,0.42117470703125004
15,37,0.0020466081332415342,0.0016740055289119482,1.0,3498.0,3498.0,38.0,0.013838576152920723,0.010222082957625389,1.0,184.0,184.0,36.0,0.05835450440645218,0.05594959482550621,0.9821428656578064,56.0,56.0,28.0,0.006975639145821333,0.005214407108724117,1.0,1057.0,1057.0,38.0,0.004202993120998144,0.004243261180818081,0.9997913837432861,8422.8759765625,0.421143798828125
16,37,0.002089027315378189,0.0037431595847010612,1.0,3498.0,3498.0,38.0,0.011934005655348301,0.011769145727157593,1.0,184.0,184.0,37.0,0.038588374853134155,0.06306582689285278,0.9821428656578064,56.0,56.0,28.0,0.006705776788294315,0.006192757282406092,1.0,1057.0,1057.0,38.0,0.004122809506952763,0.003910788334906101,0.9997913837432861,8422.2578125,0.421112890625
17,37,0.0017127171158790588,0.0011216208804398775,1.0,3498.0,3498.0,38.0,0.011427365243434906,0.007520801387727261,1.0,184.0,184.0,38.0,0.043970756232738495,0.03773536905646324,1.0,56.0,56.0,30.0,0.006938941311091185,0.006686727050691843,1.0,1057.0,1057.0,38.0,0.003695423947647214,0.0037310831248760223,1.0,8421.6416015625,0.42108208007812503
18,37,0.0014204789185896516,0.0016566074918955564,1.0,3498.0,3498.0,38.0,0.010135266929864883,0.009508269838988781,1.0,184.0,184.0,37.0,0.025985579937696457,0.016510628163814545,1.0,56.0,56.0,30.0,0.005149550270289183,0.0037278856616467237,1.0,1057.0,1057.0,38.0,0.0028780861757695675,0.00286381458863616,1.0,8421.0205078125,0.421051025390625
19,37,0.0015169651014730334,0.0013522668741643429,1.0,3498.0,3498.0,38.0,0.008088994771242142,0.007518216501921415,1.0,184.0,184.0,37.0,0.024327794089913368,0.022220948711037636,1.0,56.0,56.0,28.0,0.00418276060372591,0.0031287248712033033,1.0,1057.0,1057.0,38.0,0.0026225608307868242,0.0026232018135488033,1.0,8420.3984375,0.42101992187500004
