epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_group_grad_norm:0,avg_group_grad_norm_uniform:0,avg_group_loss_each_uniform:0,avg_group_feat_norm:0,avg_group_largest_confidence:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_group_grad_norm:1,avg_group_grad_norm_uniform:1,avg_group_loss_each_uniform:1,avg_group_feat_norm:1,avg_group_largest_confidence:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_group_grad_norm:2,avg_group_grad_norm_uniform:2,avg_group_loss_each_uniform:2,avg_group_feat_norm:2,avg_group_largest_confidence:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_group_grad_norm:3,avg_group_grad_norm_uniform:3,avg_group_loss_each_uniform:3,avg_group_feat_norm:3,avg_group_largest_confidence:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,avg_grad_norm,avg_grad_norm_uniform,avg_loss_each_uniform,avg_feat_norm,avg_largest_confidence
0,549,0.31406334042549133,0.3032110929489136,0.8660983443260193,1643.0,1643.0,50.0,0.0,0.0,0.0,0.0,0.8611240386962891,0.13934703171253204,0.12449423968791962,0.9685895442962646,1560.0,1560.0,50.0,0.0,0.0,0.0,0.0,0.894648551940918,0.1748354136943817,0.1664235144853592,0.9554160833358765,3028.0,3028.0,50.0,0.0,0.0,0.0,0.0,0.885047972202301,0.6794371604919434,0.7168655395507812,0.6508876085281372,169.0,169.0,50.0,0.0,0.0,0.0,0.0,0.7262424230575562,0.21525225043296814,0.21525217592716217,0.9276561737060547,8431.296875,0.42156484375000003,0.0,0.0,0.0,0.0,0.8770529627799988
0,599,0.3075745105743408,0.3087768852710724,0.8600242733955383,1636.0,1636.0,50.0,0.0,0.0,0.0,0.0,0.8733906149864197,0.13149920105934143,0.13598506152629852,0.9668154716491699,1567.0,1567.0,50.0,0.0,0.0,0.0,0.0,0.9048938751220703,0.18001899123191833,0.16206030547618866,0.9439684152603149,3034.0,3034.0,50.0,0.0,0.0,0.0,0.0,0.8834388852119446,0.7984780669212341,0.9567765593528748,0.5582823157310486,163.0,163.0,49.0,0.0,0.0,0.0,0.0,0.7354535460472107,0.21649698913097382,0.21649697422981262,0.9182811975479126,8431.2275390625,0.421561376953125,0.0,0.0,0.0,0.0,0.8823543787002563
0,649,0.32345783710479736,0.3284529745578766,0.857403039932251,1648.0,1648.0,50.0,0.0,0.0,0.0,0.0,0.8772745728492737,0.1308138072490692,0.12681880593299866,0.9677826166152954,1583.0,1583.0,50.0,0.0,0.0,0.0,0.0,0.9105033874511719,0.16774716973304749,0.17297400534152985,0.9515535235404968,2993.0,2993.0,50.0,0.0,0.0,0.0,0.0,0.8921391367912292,0.7207893133163452,0.6392977833747864,0.6363634467124939,176.0,176.0,47.0,0.0,0.0,0.0,0.0,0.735580325126648,0.2139161080121994,0.21391607820987701,0.922656238079071,8431.15625,0.4215578125,0.0,0.0,0.0,0.0,0.8885484337806702
0,699,0.30282944440841675,0.29516327381134033,0.8635808229446411,1642.0,1642.0,50.0,0.0,0.0,0.0,0.0,0.8840044736862183,0.11717358231544495,0.11003532260656357,0.9724183082580566,1559.0,1559.0,50.0,0.0,0.0,0.0,0.0,0.9170541763305664,0.15880043804645538,0.14954206347465515,0.951097846031189,3006.0,3006.0,50.0,0.0,0.0,0.0,0.0,0.8991442322731018,0.7504494786262512,0.8158952593803406,0.642487108707428,193.0,193.0,47.0,0.0,0.0,0.0,0.0,0.7515628933906555,0.20345474779605865,0.20345474779605865,0.9245312213897705,8431.0859375,0.421554296875,0.0,0.0,0.0,0.0,0.8951721787452698
0,749,0.31170740723609924,0.31346118450164795,0.8648483753204346,1650.0,1650.0,50.0,0.0,0.0,0.0,0.0,0.8808120489120483,0.1274975836277008,0.13699129223823547,0.9657260179519653,1488.0,1488.0,50.0,0.0,0.0,0.0,0.0,0.9193668961524963,0.16780909895896912,0.1540117859840393,0.9482702612876892,3093.0,3093.0,50.0,0.0,0.0,0.0,0.0,0.8964092135429382,0.7714569568634033,0.7581799030303955,0.573964536190033,169.0,169.0,48.0,0.0,0.0,0.0,0.0,0.7402663230895996,0.21147556602954865,0.21147552132606506,0.9209375381469727,8431.0107421875,0.421550537109375,0.0,0.0,0.0,0.0,0.8936025500297546
0,799,0.2935481667518616,0.2756497859954834,0.8699473738670349,1707.0,1707.0,50.0,0.0,0.0,0.0,0.0,0.8920835256576538,0.11870068311691284,0.11924329400062561,0.9669044613838196,1541.0,1541.0,50.0,0.0,0.0,0.0,0.0,0.9203494191169739,0.16032837331295013,0.15029281377792358,0.9494472742080688,2987.0,2987.0,50.0,0.0,0.0,0.0,0.0,0.9013110399246216,0.6299859881401062,0.5903190970420837,0.7151515483856201,165.0,165.0,50.0,0.0,0.0,0.0,0.0,0.764012336730957,0.19794577360153198,0.19794577360153198,0.9264060854911804,8430.939453125,0.42154697265625,0.0,0.0,0.0,0.0,0.8998942375183105
0,849,0.254665732383728,0.2566417157649994,0.8883073925971985,1719.0,1719.0,50.0,0.0,0.0,0.0,0.0,0.8989149928092957,0.11808846890926361,0.12516924738883972,0.9621621966362,1480.0,1480.0,50.0,0.0,0.0,0.0,0.0,0.922971248626709,0.16858389973640442,0.15065300464630127,0.9466710686683655,3019.0,3019.0,50.0,0.0,0.0,0.0,0.0,0.9049732089042664,0.7496433854103088,0.6840483546257019,0.6483516097068787,182.0,182.0,49.0,0.0,0.0,0.0,0.0,0.7614566683769226,0.19655178487300873,0.19655176997184753,0.9260938763618469,8430.8642578125,0.421543212890625,0.0,0.0,0.0,0.0,0.9034268260002136
0,899,0.2999342679977417,0.2774295210838318,0.8679465055465698,1719.0,1719.0,50.0,0.0,0.0,0.0,0.0,0.8982822895050049,0.11767510324716568,0.12418326735496521,0.9704749584197998,1558.0,1558.0,50.0,0.0,0.0,0.0,0.0,0.9177639484405518,0.13621501624584198,0.13847506046295166,0.9593024253845215,2924.0,2924.0,50.0,0.0,0.0,0.0,0.0,0.9129327535629272,0.6844667196273804,0.7225472927093506,0.6482411623001099,199.0,199.0,49.0,0.0,0.0,0.0,0.0,0.756469190120697,0.1927228569984436,0.192722886800766,0.9278125762939453,8430.791015625,0.42153955078125,0.0,0.0,0.0,0.0,0.9053088426589966
0,949,0.26085370779037476,0.2493540197610855,0.8901913166046143,1621.0,1621.0,50.0,0.0,0.0,0.0,0.0,0.9080886840820312,0.10982075333595276,0.1144399419426918,0.9694409966468811,1538.0,1538.0,50.0,0.0,0.0,0.0,0.0,0.9291626214981079,0.15518321096897125,0.14332017302513123,0.9492518901824951,3074.0,3074.0,50.0,0.0,0.0,0.0,0.0,0.9099989533424377,0.7701537609100342,0.6960442066192627,0.6047905087471008,167.0,167.0,50.0,0.0,0.0,0.0,0.0,0.7829975485801697,0.18709328770637512,0.18709327280521393,0.9301562905311584,8430.7158203125,0.421535791015625,0.0,0.0,0.0,0.0,0.91080641746521
0,999,0.3050674498081207,0.30797046422958374,0.8726387023925781,1641.0,1641.0,50.0,0.0,0.0,0.0,0.0,0.9031067490577698,0.11585676670074463,0.1145385354757309,0.9663524031639099,1486.0,1486.0,50.0,0.0,0.0,0.0,0.0,0.9239862561225891,0.14809316396713257,0.13722726702690125,0.9502924084663391,3078.0,3078.0,50.0,0.0,0.0,0.0,0.0,0.9132903218269348,0.7344783544540405,0.703315794467926,0.661538302898407,195.0,195.0,49.0,0.0,0.0,0.0,0.0,0.7606935501098633,0.1987238973379135,0.19872388243675232,0.9253125190734863,8430.6376953125,0.42153188476562503,0.0,0.0,0.0,0.0,0.9085131883621216
0,1049,0.3023029565811157,0.30449220538139343,0.8690909743309021,1650.0,1650.0,50.0,0.0,0.0,0.0,0.0,0.9039428234100342,0.09902185201644897,0.10021182894706726,0.9787898063659668,1603.0,1603.0,50.0,0.0,0.0,0.0,0.0,0.9308850765228271,0.14683642983436584,0.15770676732063293,0.9471558928489685,2971.0,2971.0,50.0,0.0,0.0,0.0,0.0,0.9167718291282654,0.6191957592964172,0.7293053269386292,0.6818182468414307,176.0,176.0,48.0,0.0,0.0,0.0,0.0,0.7742785215377808,0.18793146312236786,0.18793147802352905,0.9276562929153442,8430.5615234375,0.42152807617187504,0.0,0.0,0.0,0.0,0.9130806922912598
0,1099,0.28746581077575684,0.2672640383243561,0.8789848685264587,1694.0,1694.0,50.0,0.0,0.0,0.0,0.0,0.914732813835144,0.10929867625236511,0.11529949307441711,0.961992084980011,1526.0,1526.0,50.0,0.0,0.0,0.0,0.0,0.9346757531166077,0.15062463283538818,0.14247867465019226,0.9501329660415649,3008.0,3008.0,50.0,0.0,0.0,0.0,0.0,0.9129727482795715,0.5968573689460754,0.5877532958984375,0.6976743936538696,172.0,172.0,48.0,0.0,0.0,0.0,0.0,0.7608667612075806,0.18898364901542664,0.18898361921310425,0.9273438453674316,8430.484375,0.42152421875,0.0,0.0,0.0,0.0,0.91452556848526
0,1149,0.2948716878890991,0.3037356734275818,0.8661233186721802,1718.0,1718.0,50.0,0.0,0.0,0.0,0.0,0.9114987850189209,0.1073775440454483,0.09740269184112549,0.9645959734916687,1497.0,1497.0,50.0,0.0,0.0,0.0,0.0,0.9314501881599426,0.1367146372795105,0.12686508893966675,0.9555778503417969,2994.0,2994.0,50.0,0.0,0.0,0.0,0.0,0.9204056262969971,0.6953431367874146,0.7807974219322205,0.6910994052886963,191.0,191.0,48.0,0.0,0.0,0.0,0.0,0.77564936876297,0.1889793574810028,0.1889793574810028,0.92578125,8430.4052734375,0.421520263671875,0.0,0.0,0.0,0.0,0.916278064250946
0,1199,0.30682289600372314,0.30413806438446045,0.8602593541145325,1696.0,1696.0,50.0,0.0,0.0,0.0,0.0,0.9066743850708008,0.10191688686609268,0.1008577048778534,0.9662419557571411,1570.0,1570.0,50.0,0.0,0.0,0.0,0.0,0.9377904534339905,0.16371043026447296,0.16193994879722595,0.9433899521827698,2950.0,2950.0,50.0,0.0,0.0,0.0,0.0,0.9122911691665649,0.7532577514648438,0.8656555414199829,0.657608687877655,184.0,184.0,48.0,0.0,0.0,0.0,0.0,0.7947573065757751,0.20342597365379333,0.20342598855495453,0.918749988079071,8430.3232421875,0.42151616210937504,0.0,0.0,0.0,0.0,0.9136788845062256
0,1249,0.26689738035202026,0.27128902077674866,0.884615421295166,1664.0,1664.0,50.0,0.0,0.0,0.0,0.0,0.9160590767860413,0.09973687678575516,0.09558255970478058,0.9680989384651184,1536.0,1536.0,50.0,0.0,0.0,0.0,0.0,0.9380031228065491,0.1397862434387207,0.13446198403835297,0.956134557723999,3032.0,3032.0,50.0,0.0,0.0,0.0,0.0,0.9152524471282959,0.6903364062309265,0.7663292288780212,0.6845238208770752,168.0,168.0,47.0,0.0,0.0,0.0,0.0,0.7665723562240601,0.177675262093544,0.17767521739006042,0.9332811832427979,8430.244140625,0.42151220703125003,0.0,0.0,0.0,0.0,0.9170194268226624
0,1271,0.27937865257263184,0.2853095829486847,0.8780142068862915,705.0,705.0,22.0,0.0,0.0,0.0,0.0,0.914896547794342,0.12084648758172989,0.12034282088279724,0.9489163756370544,646.0,646.0,22.0,0.0,0.0,0.0,0.0,0.936416506767273,0.1546715795993805,0.15240478515625,0.9447717666625977,1358.0,1358.0,22.0,0.0,0.0,0.0,0.0,0.9149711728096008,0.7556369304656982,0.7816702723503113,0.6557376980781555,61.0,61.0,21.0,0.0,0.0,0.0,0.0,0.7689219117164612,0.19306695461273193,0.19175690412521362,0.9223827123641968,8430.2109375,0.421510546875,0.0,0.0,0.0,0.0,0.9167372584342957
1,49,0.30355188250541687,0.2757399380207062,0.8664706945419312,1700.0,1700.0,50.0,0.0,0.0,0.0,0.0,0.9102076292037964,0.0980207547545433,0.08597435802221298,0.9722222089767456,1512.0,1512.0,50.0,0.0,0.0,0.0,0.0,0.9366933703422546,0.13348162174224854,0.14377754926681519,0.9558972120285034,2993.0,2993.0,50.0,0.0,0.0,0.0,0.0,0.9165014028549194,0.7801218032836914,0.8245506286621094,0.6564103960990906,195.0,195.0,50.0,0.0,0.0,0.0,0.0,0.7866852283477783,0.18998125195503235,0.18998122215270996,0.9268750548362732,8430.1318359375,0.421506591796875,0.0,0.0,0.0,0.0,0.915644645690918
1,99,0.2690020501613617,0.2485518753528595,0.8892234563827515,1661.0,1661.0,50.0,0.0,0.0,0.0,0.0,0.9153342843055725,0.1004704162478447,0.08929082006216049,0.9681404232978821,1538.0,1538.0,50.0,0.0,0.0,0.0,0.0,0.9381054639816284,0.13010048866271973,0.13330255448818207,0.9590893387794495,3031.0,3031.0,50.0,0.0,0.0,0.0,0.0,0.9242671132087708,0.6556312441825867,0.5257782936096191,0.664705753326416,170.0,170.0,50.0,0.0,0.0,0.0,0.0,0.7821519374847412,0.17298872768878937,0.17298872768878937,0.9353125095367432,8430.052734375,0.42150263671875005,0.0,0.0,0.0,0.0,0.9214993715286255
1,149,0.2854512333869934,0.24999482929706573,0.8755161762237549,1695.0,1695.0,50.0,0.0,0.0,0.0,0.0,0.9173504114151001,0.08346665650606155,0.07772548496723175,0.9782329797744751,1562.0,1562.0,50.0,0.0,0.0,0.0,0.0,0.9422717094421387,0.127335786819458,0.13139215111732483,0.9596095085144043,2971.0,2971.0,50.0,0.0,0.0,0.0,0.0,0.9226056933403015,0.6231462359428406,0.5299569964408875,0.7383720278739929,172.0,172.0,48.0,0.0,0.0,0.0,0.0,0.7997512817382812,0.17182981967926025,0.17182977497577667,0.9359374642372131,8429.974609375,0.42149873046875,0.0,0.0,0.0,0.0,0.9227119088172913
1,199,0.288379967212677,0.32344526052474976,0.8747662901878357,1605.0,1605.0,50.0,0.0,0.0,0.0,0.0,0.9147968888282776,0.08261950314044952,0.07833720743656158,0.9746754169464111,1540.0,1540.0,50.0,0.0,0.0,0.0,0.0,0.943894624710083,0.13636334240436554,0.13383273780345917,0.9541164636611938,3073.0,3073.0,50.0,0.0,0.0,0.0,0.0,0.9248781204223633,0.6301940679550171,0.5073657631874084,0.7032966017723083,182.0,182.0,48.0,0.0,0.0,0.0,0.0,0.7954634428024292,0.17559751868247986,0.1755974441766739,0.9320312142372131,8429.8955078125,0.421494775390625,0.0,0.0,0.0,0.0,0.9232455492019653
1,249,0.2656136155128479,0.3037348687648773,0.8911264538764954,1589.0,1589.0,50.0,0.0,0.0,0.0,0.0,0.9142077565193176,0.08816683292388916,0.09817850589752197,0.9741037487983704,1506.0,1506.0,50.0,0.0,0.0,0.0,0.0,0.9442205429077148,0.13693886995315552,0.1171262115240097,0.9550274610519409,3113.0,3113.0,50.0,0.0,0.0,0.0,0.0,0.9255875945091248,0.7817716002464294,0.8532936573028564,0.6458333730697632,192.0,192.0,49.0,0.0,0.0,0.0,0.0,0.7861018776893616,0.17675472795963287,0.17675471305847168,0.9343751072883606,8429.818359375,0.42149091796875005,0.0,0.0,0.0,0.0,0.9229621887207031
1,299,0.2605723738670349,0.27118971943855286,0.8866420388221741,1632.0,1632.0,50.0,0.0,0.0,0.0,0.0,0.9154734015464783,0.10551679134368896,0.09161263704299927,0.9616135954856873,1537.0,1537.0,50.0,0.0,0.0,0.0,0.0,0.9394291043281555,0.11933129280805588,0.12017403542995453,0.9630719423294067,3060.0,3060.0,50.0,0.0,0.0,0.0,0.0,0.9317532777786255,0.6399748921394348,0.6523512601852417,0.7134504318237305,171.0,171.0,50.0,0.0,0.0,0.0,0.0,0.8006711006164551,0.165941059589386,0.16594107449054718,0.9365624785423279,8429.7373046875,0.421486865234375,0.0,0.0,0.0,0.0,0.9259428977966309
1,349,0.3077698051929474,0.2608852982521057,0.8747004270553589,1668.0,1668.0,50.0,0.0,0.0,0.0,0.0,0.9224687814712524,0.09423669427633286,0.07048068940639496,0.9717336893081665,1592.0,1592.0,50.0,0.0,0.0,0.0,0.0,0.94425368309021,0.1261877864599228,0.12982629239559174,0.9555178284645081,2945.0,2945.0,50.0,0.0,0.0,0.0,0.0,0.9309536218643188,0.7503364682197571,0.7904247045516968,0.651282012462616,195.0,195.0,49.0,0.0,0.0,0.0,0.0,0.7853933572769165,0.18458178639411926,0.18458178639411926,0.9292187690734863,8429.654296875,0.42148271484375,0.0,0.0,0.0,0.0,0.9276156425476074
1,399,0.2817745506763458,0.2891763150691986,0.8752984404563904,1676.0,1676.0,50.0,0.0,0.0,0.0,0.0,0.9188991189002991,0.08577918261289597,0.07800506800413132,0.973359227180481,1539.0,1539.0,50.0,0.0,0.0,0.0,0.0,0.9530470967292786,0.1379123032093048,0.1327180415391922,0.9504685401916504,2988.0,2988.0,50.0,0.0,0.0,0.0,0.0,0.9239399433135986,0.646051824092865,0.5491089820861816,0.7258883714675903,197.0,197.0,48.0,0.0,0.0,0.0,0.0,0.7818828225135803,0.17869102954864502,0.17869101464748383,0.9293749332427979,8429.57421875,0.4214787109375,0.0,0.0,0.0,0.0,0.9252464771270752
1,449,0.28736168146133423,0.2590784728527069,0.8767287135124207,1663.0,1663.0,50.0,0.0,0.0,0.0,0.0,0.9219664931297302,0.09777586907148361,0.09881335496902466,0.9699296951293945,1563.0,1563.0,50.0,0.0,0.0,0.0,0.0,0.9434807300567627,0.12997162342071533,0.11205140501260757,0.9604954719543457,2987.0,2987.0,50.0,0.0,0.0,0.0,0.0,0.926163911819458,0.6925806403160095,0.7928042411804199,0.6951872110366821,187.0,187.0,50.0,0.0,0.0,0.0,0.0,0.7970898747444153,0.17944437265396118,0.17944437265396118,0.9332811832427979,8429.4912109375,0.42147456054687504,0.0,0.0,0.0,0.0,0.9255309104919434
1,499,0.2715967893600464,0.26253741979599,0.8862349987030029,1591.0,1591.0,50.0,0.0,0.0,0.0,0.0,0.92219477891922,0.09003336727619171,0.09088124334812164,0.9726740717887878,1537.0,1537.0,50.0,0.0,0.0,0.0,0.0,0.9491724371910095,0.12601535022258759,0.13526636362075806,0.9586721658706665,3073.0,3073.0,50.0,0.0,0.0,0.0,0.0,0.929524302482605,0.7698003053665161,0.7844217419624329,0.6432159543037415,199.0,199.0,49.0,0.0,0.0,0.0,0.0,0.7897167801856995,0.17358237504959106,0.17358237504959106,0.9342186450958252,8429.4111328125,0.421470556640625,0.0,0.0,0.0,0.0,0.9280737042427063
1,549,0.2723156213760376,0.2802636921405792,0.8813670873641968,1551.0,1551.0,50.0,0.0,0.0,0.0,0.0,0.9250905513763428,0.0880156010389328,0.07638126611709595,0.9729552268981934,1553.0,1553.0,50.0,0.0,0.0,0.0,0.0,0.9464287757873535,0.1277374029159546,0.14261558651924133,0.9610306024551392,3105.0,3105.0,50.0,0.0,0.0,0.0,0.0,0.9304975271224976,0.6289807558059692,0.6173612475395203,0.7329845428466797,191.0,191.0,47.0,0.0,0.0,0.0,0.0,0.8061589598655701,0.168095201253891,0.16809526085853577,0.9378124475479126,8429.3291015625,0.421466455078125,0.0,0.0,0.0,0.0,0.9293422698974609
1,599,0.2718107998371124,0.2312890589237213,0.8842620849609375,1633.0,1633.0,50.0,0.0,0.0,0.0,0.0,0.9214253425598145,0.08993110805749893,0.08280207216739655,0.9707412719726562,1538.0,1538.0,50.0,0.0,0.0,0.0,0.0,0.9469845294952393,0.11270514875650406,0.11618030071258545,0.9641576409339905,3069.0,3069.0,50.0,0.0,0.0,0.0,0.0,0.9344124794006348,0.7501612901687622,0.678541898727417,0.6562497615814209,160.0,160.0,48.0,0.0,0.0,0.0,0.0,0.8053629994392395,0.16376544535160065,0.16376547515392303,0.9376562237739563,8429.25,0.4214625,0.0,0.0,0.0,0.0,0.9308937191963196
