epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
9,49,0.00162095099221915,0.0015393143985420465,1.0,2325.0,2325.0,50.0,0.012122063897550106,0.008957205340266228,1.0,119.0,119.0,46.0,0.05629556253552437,0.03398231416940689,1.0,36.0,36.0,24.0,0.00642656022682786,0.0054864706471562386,1.0,720.0,720.0,50.0,0.0037078128661960363,0.0037078126333653927,1.0,8421.04296875,0.4210521484375
9,74,0.0025794219691306353,0.0021171674598008394,1.0,1173.0,1173.0,25.0,0.012058550491929054,0.022145291790366173,1.0,65.0,65.0,21.0,0.010961636900901794,0.01615148037672043,1.0,20.0,20.0,13.0,0.006264550145715475,0.00415188679471612,1.0,337.0,337.0,25.0,0.0038446541875600815,0.003849438391625881,1.0,8420.6357421875,0.421031787109375
10,49,0.0013135041808709502,0.0018237527692690492,1.0,2312.0,2312.0,50.0,0.010459722019731998,0.008094149641692638,1.0,122.0,122.0,49.0,0.028614429756999016,0.022591669112443924,1.0,43.0,43.0,28.0,0.006476424168795347,0.0034666790161281824,1.0,723.0,723.0,50.0,0.003195557976141572,0.003195557277649641,1.0,8419.8173828125,0.420990869140625
10,74,0.0026627425104379654,0.00346699682995677,1.0,1186.0,1186.0,25.0,0.018392644822597504,0.016712017357349396,1.0,62.0,62.0,23.0,0.08025932312011719,0.0515504851937294,1.0,13.0,13.0,10.0,0.003834252478554845,0.002485731616616249,1.0,334.0,334.0,25.0,0.004178367089480162,0.004151955246925354,1.0,8419.4091796875,0.420970458984375
11,49,0.001230737310834229,0.0013320159632712603,1.0,2334.0,2334.0,50.0,0.009301573038101196,0.005462366621941328,1.0,132.0,132.0,47.0,0.028864488005638123,0.031059518456459045,1.0,37.0,37.0,26.0,0.0061444444581866264,0.003799952333793044,1.0,697.0,697.0,50.0,0.0029534411150962114,0.002953441347926855,1.0,8418.5927734375,0.420929638671875
11,74,0.0009481126326136291,0.0008455905481241643,1.0,1164.0,1164.0,25.0,0.004828418139368296,0.005212581250816584,1.0,52.0,52.0,24.0,0.014921528287231922,0.016240838915109634,1.0,19.0,19.0,13.0,0.0035198235418647528,0.002380215097218752,1.0,360.0,360.0,25.0,0.0018183588981628418,0.0018215212039649487,1.0,8418.1787109375,0.42090893554687503
12,49,0.0013503178488463163,0.002499972004443407,1.0,2322.0,2322.0,50.0,0.009254829958081245,0.012363443151116371,1.0,120.0,120.0,46.0,0.01480650994926691,0.02447952888906002,1.0,34.0,34.0,25.0,0.003243701532483101,0.002036689082160592,1.0,724.0,724.0,50.0,0.0022180869709700346,0.0022180869709700346,1.0,8417.3544921875,0.420867724609375
12,74,0.001617691246792674,0.001634168904274702,1.0,1176.0,1176.0,25.0,0.01643838733434677,0.01610223390161991,1.0,64.0,64.0,23.0,0.08221521228551865,0.03663703799247742,0.9545454382896423,22.0,22.0,16.0,0.005505615845322609,0.002452289452776313,1.0,333.0,333.0,25.0,0.004165112040936947,0.0041357786394655704,0.9993730783462524,8416.9443359375,0.42084721679687503
13,49,0.0008076715748757124,0.0006612144643440843,1.0,2318.0,2318.0,50.0,0.004084968473762274,0.0033331660088151693,1.0,118.0,118.0,48.0,0.018561426550149918,0.02059546671807766,1.0,35.0,35.0,26.0,0.004878622945398092,0.0037588030099868774,1.0,729.0,729.0,50.0,0.0020501178223639727,0.0020501171238720417,1.0,8416.1220703125,0.42080610351562503
13,74,0.0011327697429805994,0.0009485962800681591,1.0,1180.0,1180.0,25.0,0.007132795639336109,0.005796540528535843,1.0,66.0,66.0,25.0,0.022722989320755005,0.020107517018914223,1.0,21.0,21.0,14.0,0.0013914058217778802,0.0013463045470416546,1.0,328.0,328.0,25.0,0.0017185306642204523,0.0017184932949021459,1.0,8415.708984375,0.42078544921875
